UserID,Page,Game,Rating,Review,Playtime,PostedDate
76561197999259031,2,N/A,Recommended,"Strong recommend. 8.5/10 17 hours in- the game feels like Slay the Spire turned into a roguelike. You build a party of up to three adventurers out of a pool of nine and develop their decks over time as you overcome challenges and defeat enemies. Every time you level, your character gets a skill point, which gives you new cards to add to your deck, increases attributes, whatever. You know how these work. The cool twist is that you actually build the skill tree yourself- every 4 levels, you choose between one of three skill tree chunks (forget what they're called in game) and you stick that on there, too. The net effect is that you're not only building each character's deck, you're also building their skill tree as you go. This also means that the game's complexity increases as you play it, so what was once a super simple decision between a few cards becomes a piece in a larger puzzle. This also lets the game's characters develop organically. It's super cool. Oh, and each character has three pools of cards they can draw from, so you can choose as you build your skill tree whether you want your Druid to have another Primal card or an Elemental card (or whatever your class gets up to). Each card pool has a set of somewhat synergistic cards, and you can decide at any time outside of battle to temporarily remove cards from your available set or add them back in. It's a lot, but it's really satisfying to build a custom character and a custom party with lots of synergy. I will say, the game is on the easy side. So far (I'm on Act 3) I have had three character deaths- one at the first act boss, and two at the second act boss. Since you can see where the enemies will attack and what they attack with, it's pretty easy to just attack and then as your last action, move out of range. For example. I'm hoping the game gets harder, and gives me a reason to take some defensive cards or gives me room to play with some more unusual builds. There are some other odd design choices, to be sure, but they're pretty minor, relatively. Camping is fun but sort of mechanical. I found a lot of characters have camping abilities that I don't get much use out of, and there's no way to change those moves or swap them out that I could find. Very disappointing. The exploration sub-maps never give enough room to really explore or roam, and I find myself simply going directly at the most valuable map node and then leaving the exploration zone. What a missed opportunity! Anyways, if you can't tell, I really like this one and I think it features some great design. Looking forwards to finishing the campaign mode and seeing what else the game has to offer!",24.7 hrs on record																					(17.8 hrs at review time),N/A
76561197999259031,2,N/A,Recommended,"Compelling story generator with a very unique vibe and evocative writing. Lots of fun choices and strong tactical combat with several unique mechanical choices. Really tightly designed and I very much enjoyed my time with it. After 10 or so playthroughs, it does get old. Some of the mechanics that felt novel get repetitive. And so on. But if you're anything like me, that's 50 or so hours into the game... Well worth the asking price. You can't get the experience anywhere else.",50.9 hrs on record																					(48.0 hrs at review time),N/A
76561197999259031,2,N/A,Recommended,"ROCK AND STONE! Great shooting gameplay, jaw-dropping caves full of minerals and monsters, and a great community. Drop in and play a few games- nobody cares if you suck until you're playing the really hard missions, and you never have to do those ones if you don't want to anyways.",41.6 hrs on record																					(30.4 hrs at review time),N/A
76561197999259031,2,N/A,Recommended,"You've played one of the Democracy games, right? This is kind of like that, except applied to a nation-builder, and designed by a team with a shallower grasp of the subject matter. Things don't quite link up in the way you'd expect, sometimes. That can be an asset or drawback, depending on your perspective. Mostly, I found myself organizing spagetti-tangles of interlocking cause and effect into something resembling order while a small icon somewhere offscreen tells me that my trade routes are causing inflationary pressure or something. My solution, as I recall, had me adjusting levers on other small icons until a chart looked more level. This is essentially the gameplay. It's also real-time, so you can choose between waiting ages for ticks or possibly missing something urgent. If that sounds exciting to you, build on! I found it to be mostly tedious and unintuitive.",3.3 hrs on record,N/A
76561197999259031,2,N/A,Recommended,"Path of Exile is excellent. Fast-paced diablo-like, lots of customization, incredibly deep skill trees, fun skills + skill combos, totally soloable, easy to pick up but with serious depth. I keep coming back to it.",111.9 hrs on record																					(58.8 hrs at review time),N/A
76561197999259031,2,N/A,Recommended,"Thoughtful and methodical turn-based strategy game. Great AI. Expand your Bronze Age realm into new territories, build cities, and squabble for land with other civilizations. The first civilization to reach a pre-determined threshold of Victory Points wins. You can get Victory Points by attaining population levels, amassing wealth, claiming territory, building armies/fleets, and capturing cities. The amount of VP changes per-match and can be customized. There are a handful of pre-made maps, with pre-determined historical starts. The selection of civs is excellent- try your hand at the mercantile Elamites, or the expansionist Mycenaeans. My favorite is the larger Mediterranean map, although the smaller Ganges Plain map is entertaining as well. Matches tend to take me between 45-90 minutes. The game is intentionally simple- no diplomacy or age progression or tactical battles. I don't miss it. Your AI enemies are opportunistic but they're not insane, and so wary detente and mutual indifference are enough. Highly recommend to strategy fans in general, and history fans in particular.",31.9 hrs on record																					(18.6 hrs at review time),N/A
76561197999259031,2,N/A,Recommended,"Gorgeous deckbuilding roguelite in the vein of Monster Train or Slay the Spire. Your adventuring party of 4 embarks on a nearly impossible quest across a series of landmark locations. You can see the whole map in front of you. Each hero has a different deck and can be built in various ways. It feels like there are 3-4 archetypes per hero that can work, and the game is a constant balancing act between trying to make 'poison' or 'shields' work and making do with what the game gives you. If you like drafting, you're in for a treat- each hero has its own deck, and you draft 3 cards for each hero after every battle- and the game is mostly battles. As a result, after a couple of fights, your deck starts to feel customized around your specific situation. Given so much freedom, it's fairly easy to build a totally awful deck and until you understand how the cards interact, it can be tough. I'm four hours in and I still mess up interactions. Each enemy also has its own deck, so there's lots to learn. It feels like the game was made by a competent team who has deeply played other deckbuilders. It feels like the better parts of Slay the Spire and Monster Train and a little bit of Dream Quest, too. Impressed so far, looking forwards to learning to play more deeply.",43.0 hrs on record																					(4.3 hrs at review time),N/A
76561197999259031,2,N/A,Recommended,"Its flaws don't quite overtake its charm, unfortunately. PROS: -- The art is nice -- crafting good -- good variety of decorations -- cool fantasy races + lots of differentiation -- premade areas look cool + made of achievable materials -- can rescue NPCs and have them move in with you CONS: -- almost uniformly bad dialog. poorly translated or in need of editing? -- repetitive combat (no ranged weapons) -- harvesting too slow / not enough resources (especially trees) -- rewards from exploring (chests) random and underwhelming -- NO MULTIPLAYER -- inventory / ui shenanigans -- stamina bar too small / sprinting too draining / too slow -- not enough ranged options -- the NPCs you rescue just stand there and sell you things -- can't stack chests or crates, bottles and goblets can't be placed -- minimal combat experience for fighting -- repetitive random generated environments -- few enemy types NEUTRAL: -- deep talent tree but shallow selection of abilities -- let me harvest + move around those glowing mushrooms and other decorative elements There's a good foundation here, and I'd love to come back and play some more after a couple of updates.",6.7 hrs on record,N/A
76561197999259031,2,N/A,Recommended,"Hectic skill-shot battler- spell draft based on rank in round - constant variations on a theme - excellent party game. Clearly a labor of love, and it shows. Pick it up, spread the word",8.5 hrs on record																					(6.3 hrs at review time),N/A
76561197999259031,3,N/A,Recommended,"It's a good game, and compares well to Civ. I actually prefer it significantly over Civ 6 (and 5, for what it's worth.) The culture-shifting mechanic is well thought-out and leads to interesting gameplay decisions. The AI is competent. The religion side of the game is forgettable and the civics need fleshing out. But it's currently one of my favorite 4X titles at the moment, and certainly of the past five or so years. THAT SAID, it's hideously unbalanced at the moment. It's trivially easy, with even a little forethought, to enter the space age while your rival empires are fighting each other with pikes. Some cultures are significantly more powerful than others; some civics are significantly more useful than others; some units are significantly more powerful than others. And so on. With a couple of patches, this game will be incredible. As it is? Well, I got 100 fun hours out of it before I had to wait for a patch. That ain't bad. (note: I play exclusively against the AI. I have no clue what multiplayer is like.)",189.6 hrs on record																					(109.7 hrs at review time),N/A
76561197999259031,3,N/A,Recommended,"Three rows of brutal demon vs angel combat. The deckbuilding layer is comprehensive and lends itself to interesting inter-faction combos and some solid long-term decision making. The strategic side is tight and well-designed, with crisp animations of your demons crushing their angelic enemies (hopefully). The overmap is well-designed: you can see ahead of you an infinite amount so if you're into planning (I am not) then you can map out your every move. All of your rewards are randomized, so typically you really just need to pick left or right path, and you gain the three little perks of that side. It ties together seamlessly, and I want to have a special HUGE SHOUTOUT to the world design team and the writers. The world is always in the background, told through flavor text on enemies, artifacts, and items. Most things, really. Everybody's got a little backstory, and it ties together beautifully. The world feels alive and vibrant in a way that you don't often see in video games. The Melting Remnant is my favorite- a faction of candle-folks who melt away and are reborn again. The cards depict a society that's rough but hopeful, equal parts oppressed and oppressive. Anyways, it's a hell of a game. My gaming time is tight and I love games that let me get right to the good stuff, and this is that. There's a lot of game here. You should check it out.",92.2 hrs on record																					(69.6 hrs at review time),N/A
76561197999259031,3,N/A,Recommended,"Journey into the deep forests and tame the wild lands of Valheim. Very playable solo, lots of fun with friends. You'll find yourself losing hours tweaking your cottage to be just right, chatting with your buddy about ore deposits, sailing into the sunset, getting lost... It's comprehensive and satisfying without being overwhelming or demanding. There are challenge spikes, but death is merely a speedbump. It's good stuff. Check it out.",78.7 hrs on record																					(40.2 hrs at review time),N/A
76561197999259031,3,N/A,Recommended,"Horror-themed hide and seek. It took a couple hours for it to 'click' for me, but after four or five I was able to win a couple of rounds. Important point- you can do well (and rank up) even if you don't 'win-' the game keeps track of a couple of metrics, and judges you based on that. The matchmaking is usually pretty good, at least at the lower-mid ranks. The perk system gives you a lot of customization, although it's not very well balanced. Some perks are almost mandatory and some perks are completely worthless. The worst part is that some perks are behind a literal paywall- pay a couple of bucks to unlock the killer/survivor with the perks you want, then level them up to 30 (couple of hours worth) and then you can have their perks on anybody you want. But you can't unlock some of the cast without paying actual literal money. So that's something you should look out for. But you can unlock most of the cast with the currency you (slowly) get from gaining player levels, which you get by spending the blood points you earn at each match and leveling up your characters. Anyways, it's fun. Being a survivor means running through windows and hiding in grass and getting spooked by big nasty boys. Playing killer means running through foggy nightmare landscapes and beating people with hammers and hoping they die. They're both about equally fun. Sometimes it's frustrating when people just BM you, but that's online play for you. You get used to it. Most people are fine. The game encourages a certain style of play, and so that's what people tend to do. I bought it on sale but it's worth full price, in my opinion. There's a lot more depth to the game than it might seem at first. Watching it doesn't do it justice. The game is tense and engaging and it sticks in my brain in a very particular way.",128.0 hrs on record																					(22.0 hrs at review time),N/A
76561197999259031,3,N/A,Recommended,"Brilliant deckbuilder meets city planner. Gorgeous art style and charming characters combine to make a game that you can play for hours and hours and hours. The campaign is challenging but always fair. I've sincerely enjoyed my time with the game, and can only hope that the developer eventually sees fit to make a sequel. (Please?)",94.7 hrs on record																					(82.8 hrs at review time),N/A
76561197999259031,3,N/A,Recommended,"Brutal singleplayer deckbuilder with a unique and beautiful art style. It's really its own beast- it doesn't play like your typical deckbuilder, but has its own ebb and flow that I find very satisfying. Here's the basic game flow- you start with a handful of food and wood, and a couple survivors. You use your survivors to gain more resources, which you'll need to gain idea cards and to pass the area. Ideas are extremely useful and give you better access to resources, thin your deck, or remove negative cards. On the other hand, you only have a limited amount of time total to bypass a certain number of areas, so you can't usually dawdle around and just build a lot of ideas. But if you don't build enough ideas, then you'll be doomed when a particularly difficult area arises. Each area also has an encounter- sometimes friendly, sometimes not. Not all encounters are difficult, but they always throw a wrinkle in your plan. You're always pushed forwards, but additional ideas are unlocked for each turn you stay in an area. It's often a difficult decision- do I stall for a turn or two to gain an excellent card, or do I forge onwards and hope it doesn't matter? The right choice isn't always obvious for a couple of areas, so learning what sorts of threats are likely to be ahead of you matters. Additionally, more interesting cards and obstacles and areas are unlocked as you play. It's really a fascinating game, and there's nothing quite like it.",6.0 hrs on record																					(4.6 hrs at review time),N/A
76561197999259031,3,N/A,Recommended,"Singleplayer Tash Kalar with an ever-increasing difficulty. Move your stones across the board and onto victory point locations. Enemy minotaurs (and, eventually, other creatures) come in from the sides of the board to kill your stones and claim the victory point locations for themselves. Kill them and they'll respawn. An individual round only takes a couple of minutes, and if you win enough, it gets harder- more minotaurs and more score required to clear the board. You get a handful of cards that each have a strong, specific effect that requires your stones to be in a given position. You can only use one card per turn, so choose carefully. The game is both brilliant and simple, and I highly recommend it to anybody who likes tactical strategy games.",2.3 hrs on record,N/A
76561197999259031,3,N/A,Recommended,"Originally, I couldn't recommend it. A couple of years later, with a devoted modding community and some genuinely good expansions, it's worth the name Civilization. Go on, give it a shot. 20+ hours in and I'm barely scratching the surface of this title.",36.5 hrs on record																					(7.1 hrs at review time),N/A
76561197999259031,3,N/A,Recommended,"7 Wonders plus Dominion plus Through the Ages. You take turns drafting cards to build an empire and then, when all 8 slots are filled for the turn, you squabble for neutral settlements, wage war on each other directly, and then score points based on the cultural value of what you've built. Since you can never know what cards are going to be available for you to draft, you have to carefully balance your economy, unit types, war capability, and cultural value. The end result is an engrossing card drafting duel game that has massive replayability and plenty of opportunities for inventive strategies. I highly recommend it. If you don't want to pay money for the game, try the free version hosted at Kongregate and see if you like it. The only difference between the web version and this paid version is that the web version has slower progression. IF YOU LIKE DIGITAL BOARD GAMES: Get this, you won't regret it. IF YOU LIKE STRATEGY (or 4X) GAMES: Try the web version, see if you like it. IF YOU DON'T LIKE CARD GAMES, BOARD GAMES CIVILIZATION THEMED GAMES, OR SHORT GAMES: Try the web version anyways, honestly, you've got nothing to lose. I've been playing this game for 60+ hours (web and steam versions) and I've barely scratched the surface of the game. TRY IT!",35.3 hrs on record																					(4.0 hrs at review time),N/A
76561197999259031,3,N/A,Recommended,"Absolutely brilliant strategy game. It's a tightly designed digital board game. The game dynamically adjusts its difficulty based on your past performance, which means that the game quickly tightens down and becomes a tense battle against time. Highly recommended. An instant classic.",7.7 hrs on record																					(7.1 hrs at review time),N/A
76561197999259031,4,N/A,Recommended,"This game is damn brilliant. If you like board games, you need to download it. No, I'm serious. Please download this.",5.4 hrs on record																					(5.3 hrs at review time),N/A
76561197999259031,4,N/A,Recommended,"It's a little zen garden of a game, and I mean that in a big way. Excellent work. If you're reading this, you should at least watch somebody play it.",17.8 hrs on record																					(10.0 hrs at review time),N/A
76561197999259031,4,N/A,Recommended,"This game is complete garbage. Do not play it. It's tedious, repetitive, and limited. Just go play Neverwinter Nights instead.",2.2 hrs on record,N/A
76561197999259031,4,N/A,Recommended,"This might be the most demanding title in my library. Underneath its casual-friendly theme and its welcoming artstyle lies a game of frantic keyboard slapping. If you thought you were good at multi-tasking, think again. If you thought you were good at memorizing keystroke sequences, let's see how good you are. This is as close as a human being will come to being a food-slinging robot as will be possible until the coming Robopocalypse. It's well crafted. It's fun. It's exactly what you already want, stop reading this and get the game already you're wasting time that you could be using to MAKE PIZZAS FOR VIRTUAL PEOPLE AHHH GODDD",7.4 hrs on record																					(7.2 hrs at review time),N/A
76561197999259031,4,N/A,Recommended,"Imagine a game where floaty platform combat meets customizeable robot characters meets randomly generated levels meets colorful stylistic graphics. WAIT YOU DONT HAVE TO IMAGINE THAT AT ALL THAT'S WHAT MEGABYTE PUNCH IS It's a pretty good game if you like twitchy battlin' games like Super Smash Bros or retro beat-em-ups. It doesn't have the same sort of competitive depth of either of those games, but it really doesn't detract from the game at all.",3.2 hrs on record,N/A
76561197999259031,4,N/A,Recommended,"If you don't like this game, then get out of my face.",2.1 hrs on record																					(1.3 hrs at review time),N/A
76561197999259031,4,N/A,Recommended,"If you enjoy twin-stick shooters with psuedo-random rooms, random unlocks, and permadeath written in Flash... well, you can still do better on any free game site. The Binding of Isaac is a terrible, grindy game that is only worthwhile if you value ""addictiveness"" over substance. There's just not much actual gameplay to this game. It's shallow and dreadfully dull. The randomly generated rooms all look and play the same, and the enemies, while decent and actually fairly well designed, fall flat because of it. The unlocks, while adding a bit of depth to the game, don't add nearly enough to save this poorly executed attempt. Just don't buy it, it's not worth it.",1.0 hrs on record,N/A
76561197999259031,4,N/A,Recommended,"An excellent game from a long-standing series. If you have any interest whatsoever in the time period, in history, in politics, or in leadership, this game is what you're after.",365.9 hrs on record																					(30.9 hrs at review time),N/A
76561197999259031,4,N/A,Recommended,"GET THIS GAME AND GET BRAVE NEW WORLD. IF YOU HAVE A SINGLE STRATEGY-LOVING BONE IN YOUR BODY, JUST DO IT. I AM NOT KIDDING.",290.0 hrs on record																					(108.0 hrs at review time),N/A
