UserID,Page,Game,Genre,Rating,Review,Playtime,PostedDate,Status
76561199061031031,1.0,FUCK PUTIN,"Action, Casual, Indie, Simulation, Free To Play",Recommended,you dont actually ♥♥♥♥ putin -rep,0.2 hrs on record,N/A,
76561199061031031,1.0,A Way Out,"Action, Adventure, Indie",Recommended,k,12.5 hrs on record																					(5.9 hrs at review time),N/A,
76561199061031031,2.0,Blade and Sorcery,"Action, Adventure, Indie, RPG, Simulation",Recommended,you can grab arms u swing off pl,22.7 hrs on record																					(3.8 hrs at review time),N/A,
76561199061031031,2.0,Max Payne 3,Action,Recommended,d,26.6 hrs on record																					(4.1 hrs at review time),N/A,
76561199061031031,2.0,Pavlov,"Action, Indie",Recommended,pretty fun game to play community is toxic and fun at the same time,82.4 hrs on record																					(13.8 hrs at review time),N/A,
76561199061031031,2.0,Batman™: Arkham Origins,"Action, Adventure",Recommended,pog,12.2 hrs on record																					(5.1 hrs at review time),N/A,
76561199061031031,2.0,Men of War: Assault Squad 2,"Action, Simulation, Strategy",Recommended,yes,56.7 hrs on record																					(14.6 hrs at review time),N/A,
76561199061031031,2.0,Teardown,"Action, Indie, Simulation, Strategy",Recommended,tank,29.9 hrs on record																					(7.0 hrs at review time),N/A,
76561199061031031,2.0,Call to Arms,"Action, Indie, Simulation, Strategy",Recommended,Great fun.,48.4 hrs on record																					(6.0 hrs at review time),N/A,
76561199061031031,2.0,War Thunder,"Action, Massively Multiplayer, Simulation, Free To Play",Recommended,"Op premiums devs state that giving new players all the top stuff is a bad thing and that's why the grind has to be this bad (conviniently ignores all the op top tier premiums [you can EASILY have an entire top tier line up consisting of nothing but premiums and squadron vehicles]) condescending and hypocritical community managers ('please give us feedback on the forums instead!!!!' -> deletes all negative posts) The Devs, instead of fixing the obvious bugs and problems of this game, ignore all issues and make the game KNOWINGLY worse (adding things like the 2S38 last second before the update drops for example, or leaving certain bugs in the game which conviniently only affect the op flavor of the month premium) and so much more, which i'm too lazy to list off cuz i have better things to do other than to give this game and its terrible devs any more attention.","3,974.5 hrs on record																					(4.6 hrs at review time)",N/A,
76561199061031031,2.0,Insurgency: Sandstorm,Action,Recommended,yes,120.8 hrs on record																					(3.4 hrs at review time),N/A,
76561199061031031,2.0,Counter-Strike 2,"Action, Free To Play",Recommended,verry good game,327.5 hrs on record																					(32.2 hrs at review time),N/A,
76561198348256758,1.0,Call of Duty®: Modern Warfare® 3 (2011),Action,Recommended,q,155.3 hrs on record																					(140.4 hrs at review time),N/A,
76561198348256758,1.0,World of Tanks Blitz,"Action, Massively Multiplayer, Simulation, Strategy, Free To Play",Recommended,ew,9.6 hrs on record																					(7.0 hrs at review time),N/A,
76561198348256758,1.0,Max Payne 3,Action,Recommended,🎃🎡🧵🦺,24.5 hrs on record																					(13.6 hrs at review time),N/A,
76561198348256758,1.0,DOOM,Action,Recommended,🎢,30.4 hrs on record																					(25.5 hrs at review time),N/A,
76561198348256758,1.0,Battlefield 4™,Action,Recommended,',13.9 hrs on record																					(1.2 hrs at review time),N/A,
76561198379680951,1.0,HELLDIVERS™ 2,Action,Recommended,i dont like bugs,80.5 hrs on record																					(11.8 hrs at review time),N/A,
76561198379680951,1.0,People Playground,"Action, Casual, Indie, Simulation",Recommended,i think i developed the ability to become goD. or i am now a sadist,168.1 hrs on record																					(65.4 hrs at review time),N/A,
76561198379680951,1.0,NARUTO TO BORUTO: SHINOBI STRIKER,Action,Recommended,ninja nija nijago woah waohH jump back whipe around and SPIn!,48.2 hrs on record																					(20.1 hrs at review time),N/A,
76561198379680951,1.0,Max Payne 3,Action,Recommended,bullet time im bald lol,28.0 hrs on record																					(26.4 hrs at review time),N/A,
76561198379680951,1.0,Grand Theft Auto V Legacy,"Action, Adventure",Recommended,i hate beople with flying cARS jeus!,185.6 hrs on record																					(136.7 hrs at review time),N/A,
76561198379680951,1.0,Grand Theft Auto: San Andreas,Action,Recommended,i love black people,18.9 hrs on record																					(18.9 hrs at review time),N/A,
76561198379680951,1.0,FOR HONOR™,Action,Recommended,im just to cracked as a ninjA :),3.7 hrs on record																					(0.7 hrs at review time),N/A,
76561198379680951,1.0,Fall Guys,"Action, Casual, Indie, Massively Multiplayer, Sports",Recommended,piece of garbage why did i get it why tell me. joel why did you make me buy this,8.5 hrs on record																					(7.6 hrs at review time),N/A,
76561198379680951,1.0,Borderlands 2,"Action, RPG",Recommended,no border yes for me? aWDEOme,12.7 hrs on record																					(9.4 hrs at review time),N/A,
76561198379680951,1.0,Batman: Arkham City - Game of the Year Edition,"Action, Adventure",Recommended,i love batMAn so cool. more like big blue bat,3.7 hrs on record																					(3.2 hrs at review time),N/A,
76561198379680951,2.0,Apex Legends™,"Action, Adventure, Free To Play",Recommended,:D,44.8 hrs on record																					(27.6 hrs at review time),N/A,
76561198379680951,2.0,Valheim,"Action, Adventure, Indie, RPG, Early Access",Recommended,this game is great i love it. Viking and i love thor sussy????,138.7 hrs on record																					(17.3 hrs at review time),N/A,
76561198379680951,2.0,Tom Clancy's Ghost Recon® Wildlands,"Action, Adventure",Recommended,gun violance dead people! i love discrination,15.6 hrs on record																					(13.4 hrs at review time),N/A,
76561198379680951,2.0,Barotrauma,"Action, Indie, Simulation, Strategy",Recommended,"With friends this game is awesome, but sometimes without friends. It's either too scary or boring.",163.0 hrs on record																					(13.5 hrs at review time),N/A,
76561198379680951,2.0,Terraria,"Action, Adventure, Indie, RPG",Recommended,Gamer video game,582.1 hrs on record																					(55.1 hrs at review time),N/A,
76561198379680951,2.0,Shotgun Farmers,"Action, Indie",Recommended,Great game It is very nice.,20.6 hrs on record																					(8.1 hrs at review time),N/A,
76561198379680951,2.0,STAR WARS™ Jedi Knight - Jedi Academy™,Action,Recommended,pensi,95.0 hrs on record																					(10.4 hrs at review time),N/A,
76561198379680951,2.0,Tom Clancy’s Splinter Cell Blacklist,"Action, Adventure",Recommended,"If  you like stealth and action with a tiny bit of akward controls, but its good (update: yeah i love walking in the dark naked feeling like this guy)",16.2 hrs on record																					(10.4 hrs at review time),N/A,
76561198379680951,2.0,Mafia III: Definitive Edition,"Action, Adventure",Recommended,"The game is great. No above great. (update: i like the racism mechanics, i think i would have preferred to live in the 1960's looks fun)",36.5 hrs on record																					(7.0 hrs at review time),N/A,
76561198025545215,1.0,Devil May Cry 5,Action,Recommended,You dont get nearly 100 hours in a 3 hour game without that game being damn good,73.4 hrs on record																					(63.3 hrs at review time),N/A,
76561198025545215,1.0,SONIC X SHADOW GENERATIONS: Sonic the Hedgehog 3 Movie Pack,Action,Recommended,"Only at the current price point and at this point in time do I think this isint worth it. The level isint really that interesting, most interesting thing is how you have to use the drift feature a bit more, if you can call it that its moreso an extended sidestep. the story it promises in relation to future DLC is quite interesting to me, with the mention of coming back later. Keanu's voice acting isint really there for me, the basic noises are fine but the actual dialogue just sounds like a bad narration job. The model job on the movie shadow is where I really think the price point gets to me, in all honesty I cant really put my finger on what I dont like about it, something about it just really gives me the ick. Just for an idea of how weird the price point is, you can buy sonic adventure at around the same price on steam, do with that what you will.",0.0 hrs on record,N/A,
76561198025545215,1.0,Secrets of Grindea,"Action, Adventure, Indie, RPG",Recommended,"This game is really really really good, but buyer beware, the game has a massive difficulty spike near the end. Like ♥♥♥♥♥♥♥♥♥. I did the math and only 3-4 people have seen the end of this game, with only one video I can find of the ending in question. And only 1 other person confirming they did. If you are starting this game from scratch like me and my brother were, prepare for a world of hurt by hour 10.",16.0 hrs on record,N/A,
76561198025545215,1.0,MADNESS: Project Nexus,"Action, Indie",Recommended,"You can kill 322 dudes in 12 minutes, need I say more?",69.0 hrs on record																					(16.7 hrs at review time),N/A,
76561198025545215,1.0,The Binding of Isaac: Rebirth,Action,Recommended,"I'll be reviewing the individual game, as well as each DLC here, there will be spoilers since I cant recommend this game if you know nothing. REBIRTH- I have played this version the least, but I know whats in it, and how you unlock it. For one the game is really fun off the bat, and most of the items have real uses, but heres the cool thing about this, and binding of isaac as a whole, synergies. If you grab one thing and then grab another, theres a chance it will synergize with it, creating something craaaazy. Like a exploding laser of doom. But in this version theres really only synergies with like 15 items. Which I guess makes sense, can you imagine having to code at least 600 synergies that some may never see? This is a pretty tight base game that can stand on its own 2 feet. AFTERBIRTH- this one I have no emotions on, it barely adds anything and the items it adds are pretty useless. The main thing this one adds is a new area with a new boss fight, as well as a new gamemode, but thats it. AFTERBIRTH+- This one is probably closest to being my least favorite, it adds MORE new items that suck, and it adds in a unfun area with reused assets, and a final boss so frustrating and unfun that it honestly makes me sick. ON TOP OF adding ANOTHER new game mode which is just a harder mode of the one we already SAW. It only has mod support going for it. REPENTANCE- This one brings it up by about 10,000 and adds a lot of new things. New areas that arent lazy and unoriginal? Yep, new bosses that are actually fun and fair (most of the time)? Yep, a ♥♥♥♥♥♥♥ new synergies for the new items on top of reworked items that sucked mega dong in the other versions? Yep, game actually being hard? Yep. yep, and yep. It even adds a lot of new characters, but you have to unlock them in a odd way, but its very worth it. While the final boss of afterbirth+ still makes me ask why I have to this every ♥♥♥♥♥♥♥ time the new stuff added makes it all so much better. The big thing however are synergies, they have so many more synergies in this game then any other game. If you have 50 bucks to spare, just skip the others and get this one, and if you have been playing afterbirth+ for a while now and are getting sick of it, get this, it makes you feel like you're playing isaac for the first time again since 2011 or 2013 or whenever the hell you started playing.",461.9 hrs on record																					(185.9 hrs at review time),N/A,
76561198025545215,1.0,Katana ZERO,"Action, Indie",Recommended,"I just, dont know what to say. Its so good, its so addicting, but there is a couple issues that prevent me from saying this is the greatest game of our millennium and you should rob a bank to play it if you must. But first, the good. Holy ♥♥♥♥. Where do I begin? Everything about this is amazing, the visuals, the views, the time slowing stuff (which has a in game explanation, but thats MASSIVE spoiler territory.), the sounds, the story, its all just amazing. Theres even different game types and even characters! I actually wanna give an example of how the story very greatly ties in with the gameplay for a brief second. So In one level, you find a tape of a place you were at earlier in the game, in that location everyone was dead including the person you're trying to kill. And earlier after a very intense motorbike chase the guy you are about to kill is suddenly whisked away by someone with blonde hair, weird right? You don't know much, only that he calls himself ""the dragon"" which has been your nickname in news articles. So once you find the tape and watch it, you find out ""The dragon"" was the one who killed everyone earlier. And even cooler? YOU GET TO ♥♥♥♥♥♥♥ PLAY AS HIM. And he even has a special ability you NEVER get to have in the game, not even after watching the tape. And its such a power trip Im surprised I didint die from being hard. Its such an ingenious way to tell the player just how powerful this guy really is, and how you cant even begin to live up to those standards. and another thing I wanna gush about, the bosses are just really good, if this were a cuphead style game where you kill mostly bosses I would love this game about as much as I do now. Theres only 3 (4 if you count the one im not sure is beatable) bosses, and all of them are fantastic, and the buildup to said bosses and payoff is so great every time. now for the stuff I didint think was as great. 1. Sometimes the controls respond a bit later then you expect, now I dont know if its always like this since I only noticed in the last levels, but sometimes when I push the dodge button, you'd expect the DODGE button to activate immediately right? No, it just doesent sometimes. 2. The game has the worlds most abrupt ending in the history of abrupt endings. You just kill a bunch of people, game ends. Thats it. And its kinda ♥♥♥♥♥♥ cause theres alot of loose ends that are just not explained. But it is safe to assume that most will be explained in the upcoming DLC, one which I still wonder if we actually have a name for yet. 3. Theres not enough bosses, 3 is simply too little for me, especially with how masterfully made they are. 4. The game in general is really ♥♥♥♥♥♥♥ short. See those 4 hours at time of review? Thats how long the game is, and most of my time was spent ♥♥♥♥♥♥♥ around and dying. And speaking of 5. The game is just a bit too easy, I havent played the hardmode yet, so I may eat my words, but most of my deaths were cause I was ♥♥♥♥♥♥♥ around and dying because of it, of course I dont know how to make the game harder without making it ♥♥♥♥♥♥♥♥, other than more bosses and tougher enemies maybe. I just wish it were slightly harder. and thats about it, most of the stuff I complained about is subjective, except maybe #1. but that could just have been me not releasing till that point. So objectively this game is perfect. Buy it, just do it. Im not giving you a choice, if you arent convinced yet how are you even human?",9.8 hrs on record																					(5.2 hrs at review time),N/A,
76561198025545215,1.0,Quaver,"Casual, Indie, Free To Play",Recommended,"After 3 rewrites I've decided on this The song list is mostly comprised of osu!mania charts and fnf songs The hold notes in this game are the worst ♥♥♥♥♥♥♥ thing I've ever experienced and people constantly abuse them to make their charts hard. Theres little to no note customization such as moving the playfield, making the notes larger, etc. If you want those you need to mess around in the noteskin itself. Everything this game does feels like its done better in other VSRG's such as etterna's packs, osu!mania's holds, etternas customization, and etternas holds. Also game runs like ♥♥♥♥ in multiplayer and I constantly lag, which in case you arent aware, lag in a rhythm game is like getting punched in the stomach by one punch man before going into a boxing match, its kind of a big handicap that costs you games.",81.0 hrs on record																					(14.3 hrs at review time),N/A,
76561198025545215,1.0,DARK SOULS™ II: Scholar of the First Sin,"Action, RPG",Recommended,"Ah, finally killed the first boss.",37.6 hrs on record																					(11.6 hrs at review time),N/A,
76561198025545215,1.0,Max Payne 3,Action,Recommended,"Pros: Gameplay is really great, thats it. Its just really ♥♥♥♥♥♥♥ good. More gameplay styles, and by that I mean 1 that I remember and its the most boring one (on rail shooting) Difficulty is really high, I played on easy mode and still died alot of times. I can only imagine what ungodly horror old school cool is. Cons: The game is really forgettable, I dont even remember why the villain wanted what he wanted. Gameplay feels really repeated, Espescially since headshots are instant kills now so I played the game as jump, shoot heads with perfect pricision cause mouse and keyboard, repeat till on rail shooting segment. The graphic novel style is completley abandoned, the only one that even slightly calls back to it is parts in cutscenes where theres a letterbox then one part freezes, best I could compare it to is a animated comic book, if that makes sense. And this also makes cutscenes unremarkable. In the first max payne I always remembered what max had to say in each cutscene because of the style in which it was delivered. The constant VFX in cutscenes are really sickening. Best thing I can compare it to is if the gorillaz tranz video was a cutscene. It just feels like an attempt to make it seem memorable (even though they could've done that if they'd just kept the graphic novel style but ok) I dont care if its cause we're in maxes head, the graphic novel style was the same thing, but that was different from other games, and not just Mocap cutscenes. Max never shuts the ♥♥♥♥ up, and almost has nothing to add. In the first game max would always have something to say, but only in cutscenes, and his writing was fantastic. In this game Max never shuts up, and he only says ♥♥♥♥ that infants could figure out in the womb. Like a ammo box later in the game, max goes ""Oh look a box, I would say its a coincidence that this factions ammo crate was in this factions area was a coincidence but I write ♥♥♥♥ off too often"" like what does that add? It just feels like the writing team wanted to flex their muscles but passed out and fell into a fire pit, so they hired last minute replacements. Game feels generic with the setting, a old veteran of ♥♥♥♥ going to a different country but it doesent turn out well? If you just change a few things in that summary you get Far cry 3, compared to the first game with the new york setting, noire style, and graphic novel cutscenes, compared to the third games random country that isint USA setting, action hero style, and generic mocap/CGI cutscenes. Do i recommend it?: yes. The gameplay is simply too good to pass up, but just know the story is ass.",11.8 hrs on record																					(8.6 hrs at review time),N/A,
76561198025545215,1.0,N/A,N/A,Recommended,"Pros: really great atomsphere, it just pulls you in so well. There are little to no cutscenes, the story beats are told in graphic novel style which is so unbearably cool. The graphics (ignoring the unintentional comedy of the faces) are really good for 2001 non AAA studio. The voice acting and writing is good, like really good. Like ♥♥♥♥♥♥♥♥♥. alot of weapons to choose from, even if some are clearly better than others. Cons: Some parts are a bit trial and error. With the most notable one being the final level where it broke my F9 key Theres no checkpoints, so you have to quicksave and quickload every 5 seconds, but the issue is that this can easily be manipulated to make the game a literal cakewalk. And also you can get stuck in deathloops, but the game has a failsafe for that where the enemy just misses. But that can sometimes mess up, but usually its cause theres an alternative way to gtfo. Do I recommend this?: ♥♥♥♥ yes, I tend to dislike older games that were ""revolutionary"" back then (I dont like timesplitters 2, fight me.), but this game has stood the test of time and hopefully will continue to do so. SPOILERS AHEAD STOP READING IF YOU PLAN TO BUY THIS GAME Game leaves a bit to be desired for the ending, as of writing this I dont know if this is explained in the 2nd game cause I havent finished it yet. But theres no explanation for Why alfred survives What the main villian wanted Who exactly the inner circle were and what they wanted Why theres scientists in a abandoned facility apparently still doing research How maxes wife finds out about Valkyr How people who would've had missing posters up just somehow were at Maxes place and only arrived there like 0.2 seconds before max did which literally implies max making a joke at the beginning literally condemns his wife and kid to death. and a bit more.",10.7 hrs on record,N/A,
76561198025545215,2.0,Phasmophobia,"Action, Indie, Early Access",Recommended,Scariest and Funniest game to play with friends. also v and b are the talking buttons. If you need to know.,4.0 hrs on record																					(2.6 hrs at review time),N/A,
76561198025545215,2.0,One Finger Death Punch 2,"Action, Casual, Indie",Recommended,"Ok so I've gotten nearly every achivement except one which is the blind gauntlet, but heres the thing. I did it. But it doesent give me the achivement????",72.0 hrs on record																					(62.2 hrs at review time),N/A,
76561198025545215,2.0,PlanetSide 2,"Action, Massively Multiplayer, Free To Play",Recommended,I dont really like it...,7.7 hrs on record,N/A,
76561198025545215,2.0,Team Fortress 2,"Action, Free To Play",Recommended,"its good, but casual is infested with bots so heres a list of all the ones I know Totally not an annoying pony  (sniper bot) Sydney (sniper bot) Morpheous bot removal service (sniper bot and gateway bot) Isuckatplayingtf2 (gateway bot) A friendly engineer (gateway bot) Not sydney (sniper bot) there may be more that i dont know but a gateway bot if you dont know is a bot that can act as a ""gateway"" for other bots to join, get rid of these bots ASAP",356.6 hrs on record																					(113.0 hrs at review time),N/A,
76561198025545215,2.0,Among Us,Casual,Recommended,This is easily the most frustrating game ever,41.0 hrs on record																					(24.8 hrs at review time),N/A,
76561198025545215,2.0,Garry's Mod,"Casual, Indie, Simulation",Recommended,the only issue is if your pc space is a load of balls then you cant have any mods.,382.0 hrs on record																					(133.8 hrs at review time),N/A,
76561198025545215,2.0,Spec Ops: The Line,"Action, Adventure",Recommended,"if you want to feel like a piece of ♥♥♥♥, this is the game for you. you do some ♥♥♥♥♥♥ up things, all in the name of making yourself look good, i did have some problems with the gameplay, but they were consistent issues which were trying to vault over cover sometimes is a pain in the ass the entirety of chapter 14 is pretty Garbo with the gameplay. but overall its a good time killer until chapter 8 where walker kills 47 innocent people and the rest of the game walker starts hallucinating that Konrad is still alive and he starts having these crazy ♥♥♥♥♥♥♥ illusions. my personal favorites are the burning tower and welcome to hell walker. the game makes the choices flow seamlessly although sometimes it can be cryptic with it, but generally if you think you can do it it can probably be done like shooting in the air instead of shooting the civilians when Lugo dies, and shooting the snipers instead of one of the two dudes in the hanging dudes choice, but the very end of the game it reveals that Konrad has been dead the entire game. a huge plot twist that makes you realize that you destroyed a whole city for no reason. you are a monster, truly the only good ending is never playing it in the first place.",21.8 hrs on record																					(21.5 hrs at review time),N/A,
76561198025545215,2.0,Wilson Chronicles,"Action, Indie, Free To Play",Recommended,"this game looooooves black screens instead of just killing you. theres a whole driving section that literally adds nothing to the story the path to progress is extremely unclear to the point where i just noclipped. this game is absolute aids. theres too many melee weapons, it bugged out for me and the hud was in the wrong space so i couldent see my health, ammo, and suit energy. this game is a ♥♥♥♥♥♥♥ parasite that sucks gameplay from other hl games and ♥♥♥♥♥ it up, its like hunt down the freeman levels of garbage. not to mention but the devs are snarky ♥♥♥♥♥♥♥♥ who clearly dont care about peoples complaints. i saw a review that said ""who the ♥♥♥♥ would play this game"" and they responded ""Not you ;)"" like are you ♥♥♥♥♥♥♥ serious? grow the ♥♥♥♥ up. fix the game and its bugs.",0.5 hrs on record,N/A,
76561198025545215,2.0,Call of Duty: World at War,Action,Recommended,this is great stuff,330.8 hrs on record																					(143.5 hrs at review time),N/A,
76561198025545215,2.0,Geometry Dash,"Action, Indie",Recommended,its very very frustrating and the communitys toxic as the earth is right now still better than League of legends,"2,144.6 hrs on record																					(534.0 hrs at review time)",N/A,
76561198025545215,3.0,One Finger Death Punch,"Action, Casual, Indie",Recommended,"played a bit of it, its pretty good",95.9 hrs on record																					(60.8 hrs at review time),N/A,
76561198025545215,3.0,SCP: Secret Laboratory,"Action, Free To Play",Recommended,its good i said ♥♥♥♥ you to some guy and he ate me,7.5 hrs on record																					(2.3 hrs at review time),N/A,
76561198025545215,3.0,VRChat,"Adventure, Casual, Massively Multiplayer, Simulation, Sports, Free To Play, Early Access",Recommended,this was 2 years ago i found a small knuckles turns out he killed my family 20/10 would 10 again,5.5 hrs on record																					(0.6 hrs at review time),N/A,
76561198025545215,3.0,The Desolate Hope,"Action, Adventure, Indie, RPG",Recommended,i defintly reccomend this game i haveint played it long but i assure you scotts weird anamatronic style works with this cuz it makes sense ya hear!,1.5 hrs on record																					(0.4 hrs at review time),N/A,
76561198188851263,1.0,Warhammer: Vermintide 2,"Action, Indie, RPG",Recommended,medieval left 4 dead,43.4 hrs on record																					(20.5 hrs at review time),N/A,
76561198188851263,1.0,Halo: The Master Chief Collection,Action,Recommended,0/10 mister chef does not have intercorse withe cortoner baed gaem,340.9 hrs on record																					(201.6 hrs at review time),N/A,
76561198188851263,1.0,Resident Evil 6,"Action, Adventure",Recommended,leon epicest action man ever!!!!!!!!!!11,79.7 hrs on record																					(51.9 hrs at review time),N/A,
76561198188851263,1.0,Pavlov,"Action, Indie",Recommended,great game brain damage/10,63.3 hrs on record																					(50.4 hrs at review time),N/A,
76561198188851263,1.0,Metro Exodus,Action,Recommended,bad game you are forced to look at boob and cannot progress unless you do,48.2 hrs on record																					(23.0 hrs at review time),N/A,
76561198188851263,1.0,N/A,N/A,Recommended,I saved my game from being softlocked by falling into water whenever i was about to suffocate fantastic game,16.6 hrs on record																					(9.1 hrs at review time),N/A,
76561198188851263,1.0,Portal 2 Soundtrack,N/A,Recommended,goes hard,0.0 hrs on record,N/A,
76561198188851263,1.0,Half-Life: Alyx,"Action, Adventure",Recommended,"love that part where alyx said ""its alyxing time"" and alyxed all over the combine",54.4 hrs on record																					(15.4 hrs at review time),N/A,
76561198188851263,1.0,Tom Clancy's Rainbow Six® Siege,Action,Recommended,its by ubisoft,1.0 hrs on record,N/A,
76561198188851263,1.0,Killing Floor: Incursion,Action,Recommended,you can jerk off the fire axe and get an achievement for it,7.0 hrs on record																					(1.2 hrs at review time),N/A,
76561198188851263,2.0,SteamVR,N/A,Recommended,it do the thing,324.7 hrs on record																					(155.5 hrs at review time),N/A,
76561198188851263,2.0,TOXIKK™,"Action, Free To Play, Indie",Recommended,"Fun, but the playerbase is dead.",9.8 hrs on record																					(4.3 hrs at review time),N/A,
76561198188851263,2.0,Left 4 Dead 2,Action,Recommended,The one man Cheeseburger Apocalypse.,64.6 hrs on record																					(10.2 hrs at review time),N/A,
76561198188851263,2.0,Split/Second,"Action, Racing",Recommended,"It's really fun, but the PC Port is horrid, I highly suggest getting either the 360 or PS3 versions since the PC Port is actually missing DLC and full Controller Support. Otherwise consider using the community made patches available through the Steam Community.",22.3 hrs on record																					(3.6 hrs at review time),N/A,
76561198188851263,2.0,Splitgate,"Action, Free To Play, Indie",Recommended,fun game 9/10 would commit mass genocide again,5.2 hrs on record																					(3.4 hrs at review time),N/A,
76561198188851263,2.0,FOR HONOR™,Action,Recommended,This game is very fun. However Ubisoft servers are so incredibly terrible that you'll be disconnected every match for some reason.,6.8 hrs on record,N/A,
76561198188851263,2.0,Cry of Fear,"Action, Adventure, Indie",Recommended,that final fight would have been quicker if simon knew how to do a wheelie,22.5 hrs on record																					(1.2 hrs at review time),N/A,
76561198188851263,2.0,Counter-Strike 2,"Action, Free To Play",Recommended,dont die,46.7 hrs on record																					(18.1 hrs at review time),N/A,
76561198188851263,2.0,Garry's Mod,"Casual, Indie, Simulation",Recommended,"i liked when gman walked up to me and said ""its gmaning time"" and gmaned everywhere",283.2 hrs on record																					(183.3 hrs at review time),N/A,
