Status,UserID,Page,Game,Rating,Review,Playtime,PostedDate
,76561198009353718,2.0,N/A,Recommended,"had some fun 1v1s here, fun little minigame. the game got boring after 1 hour. fun to be able to cut off the weapon limb of your opponent!",1.2 hrs on record,N/A
,76561198009353718,2.0,N/A,Recommended,"i liked it, only 3 maps, dlc is cheap",0.0 hrs on record,N/A
,76561198009353718,2.0,N/A,Recommended,"the game is great, had a lot of trouble starting to play the game because ive seen the show. this game is worth the playthrough. i dont like the concept of you having to complete the story to get the skins and game alterations. there is just too many games to play, sadly i dont replay games.",8.9 hrs on record,N/A
,76561198009353718,2.0,N/A,Recommended,meh,0.6 hrs on record																					(0.5 hrs at review time),N/A
,76561198009353718,2.0,N/A,Recommended,bullet sponges,1.6 hrs on record,N/A
,76561198009353718,2.0,N/A,Recommended,"very fun experience, the pool and the office maps were kind of boring. looking forward to more levels. tried the new levels in beta, everything worked like a charm, only bug we encountered was an entity that got stuck in a crucial doorway on level 3 Level fun was indeed a very exciting level! we had to redo that quite some times trying to figure it out.",7.3 hrs on record,N/A
,76561198009353718,2.0,N/A,Recommended,just doesnt feel right playing this type of game in third person,1.9 hrs on record,N/A
,76561198009353718,3.0,N/A,Recommended,"got boring, a little to little progress",4.4 hrs on record,N/A
,76561198009353718,3.0,N/A,Recommended,extremly fun,7.8 hrs on record,N/A
,76561198009353718,3.0,N/A,Recommended,very fun,4.2 hrs on record,N/A
,76561198009353718,3.0,N/A,Recommended,in this game you play as a hungry insomniac that uses a minute to open a door when you have the key to the door.,1.8 hrs on record,N/A
,76561198009353718,3.0,N/A,Recommended,CHRIS CAN PUNCH ROCKS!!!!!!!!!!!!!!!!!!!!!!!!! its awesome,13.4 hrs on record,N/A
,76561198009353718,3.0,N/A,Recommended,"played on steameck, game runs great. its a resident evil game, its got its frustrations.",3.1 hrs on record,N/A
,76561198009353718,3.0,N/A,Recommended,"run through the whole game on steamdeck, great ! ♥♥♥♥♥♥ has got some long ass arms",0.1 hrs on record,N/A
,76561198009353718,3.0,N/A,Recommended,"quite fun, played all on steam deck, ended up taking so long to get resources so i quit before building the starship. the game feels slow when you have played it for a while.",40.2 hrs on record,N/A
,76561198009353718,3.0,N/A,Recommended,"big upgrade from the previous game, this game had so many funny little things to do. there is a lot of equipment that is out there for grabs. what you unlock always suprises. this game has the whole package, sadly its a bit badly packaged. the things you would really need in the earlier stages is unlocked at the end. the base building can be avoided til the very end and thats what happened.",22.8 hrs on record,N/A
,76561198009353718,3.0,N/A,Recommended,i fell down,3.5 hrs on record,N/A
,76561198009353718,4.0,N/A,Recommended,this ♥♥♥♥♥♥♥ ♥♥♥♥ crashes to often i just won a 36:1 in the casino roulette after loosing about all the chips and then it crashes gAAAAd DAAAm!,7.8 hrs on record																					(6.4 hrs at review time),N/A
,76561198009353718,4.0,N/A,Recommended,"metro exodus is a game everyone should play, its such a good atmospheric game, easy startles and enjoyable stealthy gameplay!",36.8 hrs on record,N/A
,76561198009353718,4.0,N/A,Recommended,"yet the game is old, did a couple of fixes in the ini files to get ultra widescreen and remove the stutters. game isnt bad at all. its old, but when you get past that its quite enjoyable. really hate the spread on the assoult rifles.. modded them to shoot at the center of the screen and not around it. play it, one last time !!!!!!!!! then let it age away",16.8 hrs on record,N/A
,76561198009353718,4.0,N/A,Recommended,"very nice to play this game agian in a remastered version, im playing in coop which has its bugs, there is so many bugs, usually we laugh it off, but some are gamebreaking. they have added more cars to the streets, the AI is ♥♥♥♥♥♥♥ in this game, mostly fun but can be a little to overwhelming at times. the most seen car in the streets is the washingmachine car for some reason.. popular car.",17.0 hrs on record																					(10.4 hrs at review time),N/A
,76561198009353718,4.0,N/A,Recommended,"i have to give it thumbs down, there was to many game breaking bugs. just getting through the campaign without missions being interruped by bugs or crashes or infinite loading screens. Player 2 cant even reconnect if there is a missions directly after a mission, then the main have to complete it alone. the engine feels really wonky and arcady compared to the other saints row games.",15.2 hrs on record,N/A
,76561198009353718,4.0,N/A,Recommended,"fun, but the wonky jump physics was a bit gamebreaking during trial 3",1.6 hrs on record,N/A
,76561198009353718,4.0,N/A,Recommended,the reason i bought this game is because ive tried it on gamepass and wanted to play splitscreen with my girlfriend. the game is very bad on splitscreen as the camera always follows the flag person,1.5 hrs on record																					(1.5 hrs at review time),N/A
,76561198009353718,4.0,N/A,Recommended,"To completete this game me and a buddy used this game as a 9-5 for about 2 weeks having weekends off. we have completed it in early access and now once again in 1.0. by completing we even got that golden nut. playing the game was a lot better this time as we had experience of how big factories was going to be as we did not last playthrough and everything became clutter and inneffective. another thing that we did this playthrough was having a server up running 24/7, making buffers of items we needed for later or for conveyer belts made the game a lot more laid back. biggest new feathures is there is 1 more step to the space elevator and they have added a (cloud storage) which is a really nice feature giving you access to whatever you upload. and somersloops! combat is really nice in this game since you can turn it off since its really crap, its good for coupons which makes it worthwhile exploring becomes a bit tideous looking for all the different collectibles, really want those mercer spheres and somersloops(gets better when you have gotten radio tower) this is like one of the most addicting games there is, there is good days and bad days playing this game, some days you just fix ur ♥♥♥♥ other days you have like a really good chunk of progress! this game is easly 9/10 few bugs, some bugs",339.8 hrs on record																					(338.8 hrs at review time),N/A
,76561198009353718,4.0,N/A,Recommended,"really ruins it that we cant play 2 player, if we swap to friends save we have to start fresh.",3.4 hrs on record,N/A
,76561198009353718,4.0,N/A,Recommended,its ♥♥♥♥♥♥♥ good,34.3 hrs on record																					(21.4 hrs at review time),N/A
,76561198009353718,5.0,N/A,Recommended,"really been enjoying this game, there is so many references to the movies. the movies makes a lot more sense when you have played this game. the combat is really fun, gets a bit boring when you master the fights, the dodge is op. farming the animals is kind of a chore, having to feed and brush the different animals in order to collect their stuff. the curses are the most fun spells, really like how the avada kadavra just works on all enemies, one hit trolls. i didnt buy at launch although i heard there was performance issues, ive had none. game runs smooth on max, well done well optimized",54.2 hrs on record,N/A
,76561198009353718,5.0,N/A,Recommended,"a bit short. fun playthrough, no jumpscares(atleast memorable ones)",4.5 hrs on record,N/A
,76561198009353718,5.0,N/A,Recommended,"dont let developers do this, this is to little for too much money.",0.0 hrs on record,N/A
,76561198009353718,5.0,N/A,Recommended,"dont let developers do this, this is to little for too much money.",0.0 hrs on record,N/A
,76561198009353718,5.0,N/A,Recommended,"dont let developers do this, this is to little for too much money.",0.0 hrs on record,N/A
,76561198009353718,5.0,N/A,Recommended,"i did like it, not as good as borderlands 3, but a nice change of scenery. the end game can be frusterating because of the farming, very time consuming, i did collect all dices, takes way to long and way to many. i got this from humble bundle for nothing so i didnt pay for the game. the dlcs in the game are suuuuuuuuper bad. i went to that overlook place and though that was one of the dlcs. but the dlcs are the 10 minute portals ahahahahhahahaha ♥♥♥♥♥♥♥♥ thats so bad!",53.7 hrs on record																					(53.5 hrs at review time),N/A
,76561198009353718,5.0,N/A,Recommended,its one of them grinding games,2.1 hrs on record																					(1.8 hrs at review time),N/A
,76561198009353718,5.0,N/A,Recommended,"trine is always a good time(exept 3, that was wierd) i really love how you can solve puzzles the non intended way.",17.1 hrs on record																					(2.7 hrs at review time),N/A
,76561198009353718,5.0,N/A,Recommended,"sattan i hellvette ikke lag et 2 player spill som ikke er over internet, sattans mannskit - its couch coop and norwegian steer away, dont trust the norwegians.",0.1 hrs on record,N/A
,76561198009353718,5.0,N/A,Recommended,"the climbing is a really big dealbreaker, feels like you just dont grab stuff to climb and la de da the blind monster is  right there. also the progress is slow as ♥♥♥♥, no respec options either if you want to try a different build. grind grind grind, hate that stuff. sadly i played over 2 hours",3.5 hrs on record,N/A
,76561198009353718,6.0,N/A,Recommended,finally half life got some competition,8.4 hrs on record																					(1.1 hrs at review time),N/A
,76561198009353718,6.0,N/A,Recommended,its ♥♥♥♥♥♥♥ boring,0.6 hrs on record,N/A
,76561198009353718,6.0,N/A,Recommended,"very yanky with the shotgun, game felt really off. refund",0.9 hrs on record,N/A
,76561198009353718,6.0,N/A,Recommended,WAAAAAAAAAAAAAY TO TIME CONSUMING FOR WAAAAAAAAAAAAAAAAAAY TO LITTLE PROGRESS.,16.0 hrs on record,N/A
,76561198009353718,6.0,N/A,Recommended,"the game was enjoyable, but it felt very very repetetive, to much focus on 1000 rooms. i did not enjoy having to replay 35 rooms because i testet what a new monster did to me, save points should be more often. the game is not hard but re-running rooms is a serious chore. i also axed the tank with the brain in it and died(replay) just know its repetetive. enjoy the game",3.7 hrs on record,N/A
,76561198009353718,6.0,N/A,Recommended,nostalgic,1.4 hrs on record,N/A
,76561198009353718,6.0,N/A,Recommended,"lost my game character to a power outage, the character was just gone from the world. (open world mode)",56.9 hrs on record																					(36.8 hrs at review time),N/A
,76561198009353718,6.0,N/A,Recommended,COZY ♥♥♥♥♥♥♥♥♥♥♥♥♥,31.2 hrs on record,N/A
,76561198009353718,6.0,N/A,Recommended,PAY TO WIN. SWIM FASTER!!!!!,0.0 hrs on record,N/A
,76561198009353718,6.0,N/A,Recommended,"too much of a grind, coop partner had problems buying stuff in shops",7.2 hrs on record,N/A
,76561198009353718,7.0,N/A,Recommended,"dead, cant play campaign coop",0.1 hrs on record,N/A
,76561198009353718,7.0,N/A,Recommended,my coop partner has major issues because of the remote play feature. doggshettt game,1.6 hrs on record,N/A
,76561198009353718,7.0,N/A,Recommended,its all fun and games until its not,4.1 hrs on record,N/A
,76561198009353718,7.0,N/A,Recommended,too early access,0.4 hrs on record,N/A
,76561198009353718,7.0,N/A,Recommended,too much backtrack and a bit too confusing puzzles,10.7 hrs on record																					(3.3 hrs at review time),N/A
,76561198009353718,7.0,N/A,Recommended,"i played this with a friend, its a very buggy game, we both recorded the same glitched instances and a lot of the time is feels like we are playing different games. however for a sHETTGame like this, its exactly what i want, we both laughed untill the tears rolled. 10/10",7.4 hrs on record																					(5.7 hrs at review time),N/A
,76561198009353718,7.0,N/A,Recommended,"yes yes, way to hard, i do wish the game would scale difficulity to players as me and my 1 friend tried for 4 hours to get past the alarms at the secound map",5.7 hrs on record,N/A
,76561198009353718,7.0,N/A,Recommended,"played this with a friend on release. game was great, was gonna replay it a year ago as different roles. the game is so horribly gorrible outdated, its aweful to play !!",5.9 hrs on record,N/A
,76561198009353718,7.0,N/A,Recommended,"a bit short, but a lot of high pace fun",3.7 hrs on record,N/A
,76561198009353718,7.0,N/A,Recommended,"fun coop game, and nostalgic achivement with the facehugger",2.6 hrs on record,N/A
,76561198009353718,8.0,N/A,Recommended,These games get better and better!,11.1 hrs on record,N/A
,76561198009353718,8.0,N/A,Recommended,"just like the other we were here, exept longer and harder thicker.",15.0 hrs on record,N/A
,76561198009353718,8.0,N/A,Recommended,"no, wait wait wait",0.6 hrs on record,N/A
,76561198009353718,8.0,N/A,Recommended,"VERY GOOD SHETTTGAME, A LOT OF FUN WITH FRIENDS",4.6 hrs on record																					(3.0 hrs at review time),N/A
,76561198009353718,8.0,N/A,Recommended,"good shett game, nice for 1 time play with friends",2.0 hrs on record,N/A
,76561198009353718,8.0,N/A,Recommended,game runs like shettt,0.7 hrs on record,N/A
,76561198009353718,8.0,N/A,Recommended,"nice shettt game, good for 1 play!!",1.1 hrs on record,N/A
,76561198009353718,8.0,N/A,Recommended,"really enjoyed the game, i would like to be a part of the negative section of the newest game please. narrator you suck!",11.6 hrs on record,N/A
,76561198009353718,8.0,N/A,Recommended,"very phasmophobic, i like that the ghosts act VERY different. makes it a lot of fun",8.1 hrs on record																					(5.5 hrs at review time),N/A
,76561198009353718,8.0,N/A,Recommended,"the game feels like a rippoff of phasmophobia, very yanky game, a lot of glitches happened",1.2 hrs on record,N/A
,76561198009353718,9.0,N/A,Recommended,its one of those games your throat gets sore while playing with friends because of all the shenanigans!,2.5 hrs on record																					(1.8 hrs at review time),N/A
,76561198009353718,9.0,N/A,Recommended,veriverifun coop experience,4.3 hrs on record,N/A
,76561198009353718,9.0,N/A,Recommended,bla bblalvblalaaaaaaaaaaa,17.6 hrs on record,N/A
,76561198009353718,9.0,N/A,Recommended,did not enjoy the majority of the game which is making coffe.,1.9 hrs on record,N/A
,76561198009353718,9.0,N/A,Recommended,luke be like choke me daddy when darth vader chokes him.,49.1 hrs on record																					(1.8 hrs at review time),N/A
,76561198009353718,9.0,N/A,Recommended,got good when you got a bit further and actually got some gear. really silly start making you play the missions over and over until you get a good enough score.,5.9 hrs on record,N/A
,76561198009353718,9.0,N/A,Recommended,"it was a fun playthrough, i miss a lot of stuff from the old game, the game got worse when we got the grappelinghook(like dying light) playing like ♥♥♥♥♥♥♥ spiderman. at launch there has been a lot of bugs all the way. the most gamebreaking bug is the survivorsense not working properly, makes us look forever until it works. my ♥♥♥♥ is bent please like this review",58.5 hrs on record																					(48.5 hrs at review time),N/A
,76561198009353718,9.0,N/A,Recommended,crane on a crane,108.2 hrs on record																					(107.9 hrs at review time),N/A
,76561198009353718,9.0,N/A,Recommended,"Puzzles Are easy when younknow them. Dumdum, Git gud",18.2 hrs on record																					(0.9 hrs at review time),N/A
,76561198009353718,9.0,N/A,Recommended,feels like some stupid flash game from newgrounds or something,0.6 hrs on record																					(0.3 hrs at review time),N/A
,76561198009353718,10.0,N/A,Recommended,"for some reason i always shoot the children, such fragile targets.",48.4 hrs on record																					(0.3 hrs at review time),N/A
,76561198009353718,10.0,N/A,Recommended,head keeps coming off,3.2 hrs on record,N/A
,76561198009353718,10.0,N/A,Recommended,this is many bengs for the bucks if you know what i mean ;),13.1 hrs on record																					(3.0 hrs at review time),N/A
,76561198009353718,10.0,N/A,Recommended,this should be called clown of duty. doesnt have conquest.,0.3 hrs on record,N/A
,76561198009353718,10.0,N/A,Recommended,multiplayer didnt just work like other games. 8 years of early access?,0.9 hrs on record																					(0.5 hrs at review time),N/A
,76561198009353718,10.0,N/A,Recommended,"eat a man and be fed for a day, teach a man to eat and he will be fed for his whole life",1.6 hrs on record																					(0.4 hrs at review time),N/A
,76561198009353718,10.0,N/A,Recommended,♥♥♥♥♥♥♥♥ pirates and sell their loot,155.4 hrs on record																					(100.5 hrs at review time),N/A
,76561198009353718,10.0,N/A,Recommended,"it was cool to begin with, then got boring, doesnt have too much to offer.",1.9 hrs on record																					(1.2 hrs at review time),N/A
,76561198009353718,10.0,N/A,Recommended,"its just fine, nothing supercool, not to long to be boring, its just okay",6.4 hrs on record,N/A
,76561198009353718,10.0,N/A,Recommended,i lost all my friends,1.6 hrs on record,N/A
,76561198009353718,11.0,N/A,Recommended,lost connection and just lost my hunter... WTF no reconnect option,44.0 hrs on record																					(13.3 hrs at review time),N/A
,76561198009353718,11.0,N/A,Recommended,"really a great game, great performance with maximum graphics. even with raytracing and max grahpics on 3440 x 1440 i had over 140 fps. very nice optimized. i would really like to go back to the castle, annoys me that i didnt know it was a point of no return :( the game is really dark and has bad FOV and no option to turn on flashlight when u wanted it, wtf. downloaded a mod that gave me FOV slider and Flashlight toggle. although the flashlight is a bit wierd(its pointing downwards)",15.6 hrs on record,N/A
,76561198009353718,11.0,N/A,Recommended,darksouls,3.7 hrs on record,N/A
,76561198009353718,11.0,N/A,Recommended,geyyyyyyy,4.7 hrs on record,N/A
,76561198009353718,11.0,N/A,Recommended,do prefer first person,1.5 hrs on record,N/A
,76561198009353718,11.0,N/A,Recommended,"i couldnt even get to launch the game more than once multiplayer, i refunded it because i dont support games that doesnt even work",0.2 hrs on record,N/A
,76561198009353718,11.0,N/A,Recommended,♥♥♥♥ muck,3.4 hrs on record																					(0.5 hrs at review time),N/A
,76561198009353718,11.0,N/A,Recommended,doesnt support 3440 x 1440,1.0 hrs on record,N/A
,76561198009353718,11.0,N/A,Recommended,"the game begins to feel outdated, its really about time you play this now and not later u idiot!",24.6 hrs on record																					(21.5 hrs at review time),N/A
,76561198009353718,11.0,N/A,Recommended,"very good game secound playthrough. ITS such good athmosphere in it. i recommend playing it ASAP as it is on the border to being outdated. gunplay vs mutants is ♥♥♥♥ or worse, but enjoyable against human enemies.",18.1 hrs on record,N/A
,76561198009353718,12.0,N/A,Recommended,"couldnt find myself to like it, aslo way to expensive",0.2 hrs on record,N/A
,76561198009353718,12.0,N/A,Recommended,"compared to portal and other puzzle games, this game is puzzles all the way which is very impressive. the game is also full of references to other games and tv shows/movies. very worth the playthrough",20.1 hrs on record																					(16.5 hrs at review time),N/A
,76561198009353718,12.0,N/A,Recommended,"downloading first person mod made it very enjoyable,",96.6 hrs on record																					(7.9 hrs at review time),N/A
,76561198009353718,12.0,N/A,Recommended,"very intuitive story, really good twist in the end",27.0 hrs on record,N/A
,76561198009353718,12.0,N/A,Recommended,"worth 1 buck, its sea of thieves at home. we got the big boat then its finished",8.5 hrs on record,N/A
,76561198009353718,12.0,N/A,Recommended,fun minecraft ish game. i dont like that i cant travel to the dlc place with my main save. i dont feel like starting over in a new world.,44.6 hrs on record																					(43.5 hrs at review time),N/A
,76561198009353718,12.0,N/A,Recommended,"BOOOOOOOOOOOOOOOOOOOOOOOOoooooooooooring, as the main game, no good loot for kiling anything whaaaat is this game, i didnt get anything good the whole dlc",0.0 hrs on record,N/A
,76561198009353718,12.0,N/A,Recommended,Would be nice to be able to fast forward while doing nothing or waiting for next day to loot the boxes. aslo first person games are the best,8.0 hrs on record,N/A
,76561198009353718,12.0,N/A,Recommended,"very good campaign, im natural born speedrunner, 10/10 game. graphics are supernice, and blood and speed and other drugs",0.8 hrs on record,N/A
,76561198009353718,12.0,N/A,Recommended,should have been first person. also bald people are baldass,10.2 hrs on record,N/A
,76561198009353718,13.0,N/A,Recommended,"should have been first person, to much shooting and corridors. all games should have first person. this is an important message to all. first person. game was cool and all. SCP games are very interesting usually",19.2 hrs on record																					(12.0 hrs at review time),N/A
,76561198009353718,13.0,N/A,Recommended,met cory in the house as the house,10.8 hrs on record,N/A
,76561198009353718,13.0,N/A,Recommended,i built my pc. i like how things make sense,0.3 hrs on record,N/A
,76561198009353718,13.0,N/A,Recommended,nice reflection in the water. 4 hours and my ♥♥♥♥ is gone :(,4.1 hrs on record,N/A
,76561198009353718,13.0,N/A,Recommended,fun duo medic,31.1 hrs on record																					(6.2 hrs at review time),N/A
,76561198009353718,13.0,N/A,Recommended,coop partner does not recieve skills. VOTE UP THIS SO PEOPLE SEE,1.7 hrs on record,N/A
,76561198009353718,13.0,N/A,Recommended,"this game is almost the same as the game ""pacify"" exept i like this much better, the monster doesnt go shutting doors and doesnt sound like a V8 engine. but the simularities are scary. The goats in this game you need 1 gasoline per goat, in pacify u need 1 twig per doll. and the main objective is to burn so so many goats or dolls. Also proximity chat is a bit wierd, by standing behind a pillar in the same room we get a muffled sound from each other. we laughed at it as its super wierd, but seriously fix that the line of sound after trying to beat in duo, its too hard and retarded, i dont recommend",5.1 hrs on record																					(1.2 hrs at review time),N/A
,76561198009353718,13.0,N/A,Recommended,"i dont know, it wasnt bad, it was just yea..",9.8 hrs on record,N/A
,76561198009353718,13.0,N/A,Recommended,"nearly impossible to beat, but everyone can enjoy the fun parts of it.",17.1 hrs on record,N/A
,76561198009353718,13.0,N/A,Recommended,"its to much unnecessary violence :,(",3.3 hrs on record																					(2.4 hrs at review time),N/A
,76561198009353718,14.0,N/A,Recommended,"7 minutes, cool artstyle, not much more. game is free. still the hassle to download it",0.1 hrs on record,N/A
,76561198009353718,14.0,N/A,Recommended,not many games can contain 20k chickens and 250 nazis at the same time,0.9 hrs on record,N/A
,76561198009353718,14.0,N/A,Recommended,"how i survived 7 days, we got a camp fire and we had out own bambo stick we stood on to get above ground to hide from the snakes, then the fire went out and we died 5am from cold. Went afk for 10 hours and thats how i got the achievement for surviving 7 days.",11.0 hrs on record,N/A
,76561198009353718,14.0,N/A,Recommended,buy it 2 bucks please its so fun its gotta be playd its really fun like hurts your throat fun from laughing fun please buy,2.7 hrs on record,N/A
,76561198009353718,14.0,N/A,Recommended,yes,31.7 hrs on record																					(27.2 hrs at review time),N/A
,76561198009353718,14.0,N/A,Recommended,"Performancewise the best AAA game ive seen, storywise, its really nice and the sounds for the game is amazing. i had 4 Crashes in 9 hours, i think that is kind of a lot. unique gameplay, 8/10 after the story, not too happy about the game, had a lot of crashes in the boss fights and cut scenes. once it was so bad i had to download a trainer to be able to kill the boss quick enough before  a crash ""c000005""",43.4 hrs on record																					(9.1 hrs at review time),N/A
,76561198009353718,14.0,N/A,Recommended,great game to play with a dad if you have one.,64.4 hrs on record																					(19.4 hrs at review time),N/A
,76561198009353718,14.0,N/A,Recommended,"WE NEED DAY 3, 4, 5 Patch for performance !!!!!!!!!!!!!!!!!!!!!!!!!!!",111.6 hrs on record																					(0.5 hrs at review time),N/A
,76561198009353718,14.0,N/A,Recommended,"very few fun moments, mostly repetetive runs to figure out where to go. no v sync options so runs like crap on 60 fps, yuck. was funny when the enemies with different abilities came at you.",1.7 hrs on record,N/A
,76561198009353718,14.0,N/A,Recommended,its local coop only,0.3 hrs on record																					(0.2 hrs at review time),N/A
,76561198009353718,15.0,N/A,Recommended,"Buy the game devour instead. its basicly the same game just without the V8 engine ghost which totally breaks the game, and the doors. wtf",1.7 hrs on record																					(0.3 hrs at review time),N/A
,76561198009353718,15.0,N/A,Recommended,"Game does not have online support, dont buy it for the coop.",0.1 hrs on record,N/A
,76561198009353718,15.0,N/A,Recommended,"cant really say it was any fun or scary, didnt get any better when all the switches had been switched",0.5 hrs on record,N/A
,76561198009353718,15.0,N/A,Recommended,"game is fun to play with a friend, nothing like we were here series, but the game was satisfying",2.5 hrs on record,N/A
,76561198009353718,15.0,N/A,Recommended,"short, but fun with a friend, fine visuals, the movement was smooth",0.6 hrs on record,N/A
,76561198009353718,15.0,N/A,Recommended,"Its more interesting than the first game, but throwing a boot into a room gets boring pretty fast",0.5 hrs on record,N/A
,76561198009353718,15.0,N/A,Recommended,it got boring real quick.,0.4 hrs on record																					(0.4 hrs at review time),N/A
,76561198009353718,15.0,N/A,Recommended,way to much items around making a mess. and spent a long time looking at the miner picture with to low graphics to be able to see the numbers,2.1 hrs on record,N/A
,76561198009353718,15.0,N/A,Recommended,"the game has really good visuals, the reflections and lightning is spot on beautiful, like me. also great game to break ♥♥♥♥  in. really nice using a big car to just ram all the walls in the house",13.6 hrs on record																					(1.7 hrs at review time),N/A
,76561198009353718,15.0,N/A,Recommended,a fine game for coop. last boss was a bit too much going on,1.2 hrs on record,N/A
,76561198009353718,16.0,N/A,Recommended,its an escape room. dont overcomplicate things,1.5 hrs on record,N/A
,76561198009353718,16.0,N/A,Recommended,"a bit much back luck at the maze, but guess its a labyrinth",8.9 hrs on record																					(2.6 hrs at review time),N/A
,76561198009353718,16.0,N/A,Recommended,turd sandwich will always be superior,16.1 hrs on record																					(7.0 hrs at review time),N/A
,76561198009353718,16.0,N/A,Recommended,REALLY PRETTY GRAPHICS.,14.4 hrs on record																					(5.1 hrs at review time),N/A
,76561198009353718,16.0,N/A,Recommended,why 5 bucks? seriously,0.0 hrs on record,N/A
,76561198009353718,16.0,N/A,Recommended,why 5 bucks? seriously,0.0 hrs on record,N/A
,76561198009353718,16.0,N/A,Recommended,"why 5 bucks, seriously",0.0 hrs on record,N/A
,76561198009353718,16.0,N/A,Recommended,"why 5 bucks, seriously",0.0 hrs on record,N/A
,76561198009353718,16.0,N/A,Recommended,"creepy, miss some jump scares",40.3 hrs on record																					(4.8 hrs at review time),N/A
,76561198009353718,16.0,N/A,Recommended,more rick and mortey nonsense,7.5 hrs on record																					(2.9 hrs at review time),N/A
,76561198009353718,17.0,N/A,Recommended,yes,141.6 hrs on record																					(103.9 hrs at review time),N/A
,76561198009353718,17.0,N/A,Recommended,sæd,0.0 hrs on record,N/A
,76561198009353718,17.0,N/A,Recommended,"yes, but some annoying parts  when ""in the mind"" found it frustrating looking for what to do",7.5 hrs on record																					(5.9 hrs at review time),N/A
,76561198009353718,17.0,N/A,Recommended,"yes yes yes, like the feeling in the ass when monster follows",2.2 hrs on record,N/A
,76561198009353718,17.0,N/A,Recommended,"sold their soul to epic, AND COUCH COOP only?",3.2 hrs on record																					(0.1 hrs at review time),N/A
,76561198009353718,17.0,N/A,Recommended,dont alt tab,67.0 hrs on record																					(66.8 hrs at review time),N/A
,76561198009353718,17.0,N/A,Recommended,"a lot of fun, devs added a lot of content. not very story based i feel like but its fun",28.2 hrs on record																					(21.6 hrs at review time),N/A
,76561198009353718,17.0,N/A,Recommended,"just going with the flow, havent tried the new dlc even, just guessing here.",0.0 hrs on record,N/A
,76561198009353718,17.0,N/A,Recommended,"Bad port, lags, good game.",15.5 hrs on record																					(8.6 hrs at review time),N/A
