UserID,Page,Game,Rating,Review,Playtime,PostedDate,Status
76561198011803825,1.0,Balatro,Recommended,Is Wheel of Fortune going to pay off this time? Nope!,86.2 hrs on record																					(65.8 hrs at review time),N/A,
76561198011803825,1.0,Pizza Tower,Recommended,he really towered that pizza,29.8 hrs on record																					(15.1 hrs at review time),N/A,
76561198011803825,1.0,Dead Space,Recommended,Good ♥♥♥♥ 👌,26.6 hrs on record																					(18.5 hrs at review time),N/A,
76561198011803825,1.0,ELDEN RING,Recommended,A masterpiece in every sense,210.7 hrs on record																					(96.0 hrs at review time),N/A,
76561198011803825,1.0,Cookie Clicker,Recommended,hehe cookie go brr,377.8 hrs on record																					(55.0 hrs at review time),N/A,
76561198011803825,1.0,The Binding of Isaac: Repentance,Recommended,"If you're new to Isaac, consider holding off on this DLC until you have dived further into the game, namely once you've defeated the Cathedral and Seoul bosses a few times. By that point you'll probably know by then if you want to progress any further. A big point to note about Repentance is that the target audience is people who have already played up to the Afterbirth+ expansion and want more challenges. For this reason, this DLC will be VERY hard for newcomers and casual players. Whilst there are a bunch of quality of life changes and some really neat new items, a lot of the content (namely the new floors and new characters) are locked behind some challenging barriers, with a lot of the really cool items you might have seen on youtube or something being locked behind some of the most challenging content the game has to offer. But for me, this DLC has gotten me hooked on the game again, so I recommend C:",0.0 hrs on record,N/A,
76561198011803825,1.0,Half-Life: Alyx,Recommended,The definitive VR game. If you have a headset and you haven't played this then what the heck did you buy a headset for,33.0 hrs on record																					(19.5 hrs at review time),N/A,
76561198011803825,1.0,Max Payne 3,Recommended,"Whilst the story is fairly average this game has some of the best third-person shooting you'll ever experience. Replayability is stunted with un-skippable cutscenes but mods can fix that, apparently.",46.6 hrs on record																					(38.4 hrs at review time),N/A,
76561198011803825,1.0,DARK SOULS™: Prepare To Die™ Edition,Recommended,"This game is one of the worst ports ever to grace modern PC gaming. A cap of 30 frames per second, 720p limit, Games for Windows Live integration and impossible-to-use mouse + keyboard controls makes playing Dark Souls on the PC a chore. That is, before you install a mod called DSFix. Suddenly, most of these problems disappear, and now you can enjoy one of the best, yet incredibly overrated action RPGs to date. Often people cite Dark Soul's difficulty as one of the strongest points, but it's not so much difficult as it is punishing. Idiot moves will often result in a quick death, and further idiot moves will result in a loss of the souls you have collected, a significant setback for your character's progression. As opposed to the instance-based Demon Souls, Dark Souls is an open-world title where you fight through insanely atmospheric environments to grow stronger and defeat incredibly tough boss monsters. It began as a niche title due to it's old-school RPG gameplay mechanics but soon found a large cult following from it's PC release despite all of it's obvious pre-DSfix problems. It's often quoted as the GOTAY but frankly there are plenty of glaring flaws with it as well. The first half of the game where you learn how to not die every five minutes is exciting, and full of incredible environments which rise your exploration-boner to heights which you've never seen, but once you've understood the combat mechanics well enough and reach the second half of the game things seem to slow down quite a bit. You're faced with uninspired areas, a few boring bosses, and an anti-climactic ending. As soon as you understand how to parry hits and dodge properly the game almost becomes trivial. Though you must understand that I only feel the need to criticise this title due to the overwhelming respect I have for it. Combat is responsive feels weighty, as huge swords and maces should. The integrated multiplayer into the single player experience is incredible, allowing plays to leave behind hints and messages for people in other games to come across, as well as be summoned into other player's worlds to help them progress. In total your first playthrough should accumulate about 50+ hours of unique game content, which is more than enough for what you pay for. Unfortunately, as I said at the beginning, you need to jump through a few hurdles to get to the fun, of which includes buying a controller before you play. A large investment for one game, but I highly doubt you'll be disappointed with what Dark Souls has to offer.",98.8 hrs on record																					(91.5 hrs at review time),N/A,
76561198011803825,1.0,Garry's Mod,Recommended,"It's hard to accurately describe WHAT Garry's Mod is as a video game. If anything: It's a platform thanks to the ease of downloading a seemingly infinite number of user-created models/toys/vehicles/weapons/what-have-you to play with. There are no goals to Gmod's default sandbox mode. Everything is limited by your imagination, which is a good and bad thing. Good in the sense that creativity is rewarded with the creation of silly, yet potentially complex contraptions which you can drive, detonate, ride, fling etc. But bad in the sense of how well game with no goal can keep you occupied for an extended period of time. The real fun of Garry's Mod spawns from building your own enjoyment with your friends! Multiplayer is where this game truely shines, allowing for a massive level of server modding and customisation. You're not only restricted to building stuff in this game. Want to play a game of who-dunnit where detectives try to discover discreet murderers among their ranks? Want to watch Youtube videos in a virtual cinema with friends? Hide and seek? Roleplay? Survival? All of this and more is avaliable thanks to Gmod's incredible modding community. Unfortunately, to gain the full experience from this title, other Source games like Counter-Strike: Source and Half-Life 2 are strongly recommended to make use of their assets. You have to find your own fun with Garry's Mod, but once you've found it expect your play time to skyrocket.",226.9 hrs on record																					(209.1 hrs at review time),N/A,
76561198839121404,1.0,Max Payne 2: The Fall of Max Payne,Recommended,i love,18.4 hrs on record																					(5.5 hrs at review time),N/A,
76561198839121404,1.0,Muck,Recommended,mentally damaging,9.7 hrs on record																					(9.0 hrs at review time),N/A,
76561198839121404,1.0,Crab Game,Recommended,crabs,9.9 hrs on record																					(9.0 hrs at review time),N/A,
76561198839121404,1.0,NEOTOKYO,Recommended,literally no people online,0.1 hrs on record,N/A,
76561198839121404,1.0,Left 4 Dead 2,Recommended,you shoot zombies with firearms and other activities,88.9 hrs on record																					(10.7 hrs at review time),N/A,
76561198839121404,1.0,Splitgate,Recommended,it has a cool queue screen,2.7 hrs on record																					(0.1 hrs at review time),N/A,
76561198839121404,1.0,Russian Fishing 4,Recommended,i killed 14 people in cold blood with my fishing rod which resulted in a 2 hour standoff with the police,0.7 hrs on record,N/A,
76561198839121404,1.0,Max Payne 3,Recommended,brazilians man,73.9 hrs on record																					(7.0 hrs at review time),N/A,
76561198839121404,1.0,Hotline Miami 2: Wrong Number,Recommended,i hate this game,90.3 hrs on record																					(34.6 hrs at review time),N/A,
76561198839121404,1.0,Counter-Strike: Source,Recommended,buy csgo,1.2 hrs on record,N/A,
76561198839121404,2.0,Garry's Mod,Recommended,i never played it,"1,390.6 hrs on record																					(596.3 hrs at review time)",N/A,
76561198839121404,2.0,PAYDAY 2,Recommended,you shoot people and look funny,304.8 hrs on record																					(200.0 hrs at review time),N/A,
76561198839121404,2.0,Grand Theft Auto: San Andreas,Recommended,i hate gravity,28.1 hrs on record																					(28.0 hrs at review time),N/A,
76561198839121404,2.0,Sven Co-op,Recommended,haha half life for free,76.9 hrs on record																					(29.7 hrs at review time),N/A,
76561198839121404,2.0,Kane & Lynch 2: Dog Days,Recommended,liveleak,42.7 hrs on record																					(9.1 hrs at review time),N/A,
76561198839121404,2.0,Paunch,Recommended,hot,0.4 hrs on record,N/A,
76561198839121404,2.0,Star Fetchers,Recommended,good game,1.4 hrs on record																					(0.8 hrs at review time),N/A,
76561198839121404,2.0,No More Room in Hell,Recommended,l4d2 but better,73.5 hrs on record																					(30.6 hrs at review time),N/A,
76561198839121404,2.0,Counter-Strike 2,Recommended,blow stuff up,729.2 hrs on record																					(48.6 hrs at review time),N/A,
76561198164061899,,,,,,,No reviews found
76561198402102247,1.0,"Warhammer 40,000: Space Marine 2",Recommended,game is too masculine I started injecting testosterone and reading Warhammer books. 10/10,12.7 hrs on record,N/A,
76561198402102247,1.0,Risk of Rain 2: Seekers of the Storm,Recommended,"RoR2 is my favourite game of all time, but this has to be one of the worst DLC launches ever. the content itself is cool but it brought with it so many game breaking bugs and issues and it's almost unplayable in this state...",0.0 hrs on record,N/A,
76561198402102247,1.0,Counter-Strike 2,Recommended,the C in CS2 stands for cheating...,155.0 hrs on record																					(139.5 hrs at review time),N/A,
76561198402102247,1.0,ELDEN RING Shadow of the Erdtree,Recommended,"here is my personal experience after playing the DLC for 50 hours: - the DLC is basically a big Berserk reference. - the spectacle and scale of everything is just pure CINEMA. - new weapons and gear are mostly amazing. - Messmer is the most fun boss in the whole game. - I don't like the final boss at all, and I couldn't see anything. - enemy scaling and loot balance is very inconsistent. 10/10 with some issues :)",0.0 hrs on record,N/A,
76561198402102247,1.0,Detroit: Become Human,Recommended,"the game itself is really good. however, it has terrible performance despite having a really good PC. and I couldn't progress through the story because it decided to keep crashing over and over at the same point...",10.6 hrs on record,N/A,
76561198402102247,1.0,Cyberpunk 2077: Phantom Liberty,Recommended,"Dogtown is such a cool area and it has so much seperate content it feels like its own game. Phantom Liberty introduces so much new and unique stuff, but some of the missions dragged for way too long and it has much more bugs than the base game...",0.0 hrs on record,N/A,
76561198402102247,1.0,Path of Exile,Recommended,the F2P stands for Fun-to-play,205.3 hrs on record																					(63.1 hrs at review time),N/A,
76561198402102247,1.0,The Artful Escape,Recommended,"cool game I wouldn't recommend... the game has one of the best visuals ever, music is nice, and it feels like a dreamy trip. the story is heartwhelming despite some corny aspects. however, the gameplay is non-existent and about 80% of the time you're just holding D and I felt bored in most sections.",4.3 hrs on record																					(4.0 hrs at review time),N/A,
76561198402102247,1.0,The Last of Us™ Part I,Recommended,"the game is great, but performance is so bad. it keeps freezing, sometimes crashes and I can't get stable fps even on low settings. anyway, TLOU2 pc when??",13.9 hrs on record,N/A,
76561198402102247,1.0,ENSLAVED™: Odyssey to the West™ Premium Edition,Recommended,it's like watching that one random 7/10 movie which you discovered on a weekend night and you loved it so much but no one really seen it before.,6.9 hrs on record																					(6.8 hrs at review time),N/A,
76561198402102247,2.0,METAL GEAR SOLID 3: Snake Eater - Master Collection Version,Recommended,"""this b**ch is wearing perfume"" -Revolver Ocelot",17.5 hrs on record,N/A,
76561198402102247,2.0,Pummel Party,Recommended,10 years of friendship ruined by an hour of this game...,41.0 hrs on record																					(1.7 hrs at review time),N/A,
76561198402102247,2.0,N/A,Recommended,"Konami ran out of games to ruin so they went back and ruined their classics... first of all, MGS1 is one of the best games ever, I LOVE it. other than the lack of mouse & keyboard support, this ""remaster"" manages to make the game worse. the UI & settings are so bad and barebones. the game looks way blurrier than the PlayStation 1 version. there is no widescreen support or any graphical improvement whatsoever. Emulating this game is a significantly better way to play it, even the GOG version is better than this and it only costs 10$ instead...",0.6 hrs on record,N/A,
76561198402102247,2.0,N/A,Recommended,"one of the coolest games I ever played. combat has some issues, being stunlocked sucks, and platforming can be a LOT frustrating. However the game is very unique and fun to play. it's like a 2d Berserk.",16.1 hrs on record,N/A,
76561198402102247,2.0,N/A,Recommended,I got a reality check (I suck at video games),8.7 hrs on record,N/A,
76561198402102247,2.0,N/A,Recommended,"you basically run around and kill things. then you get cool stuff which help you kill more things. weapons and skills are unique & fun, and the game is very stylish. it's basically doom gameplay with GhostRunner level design.",2.1 hrs on record																					(1.9 hrs at review time),N/A,
76561198402102247,2.0,N/A,Recommended,This game changed my life.,173.6 hrs on record																					(151.7 hrs at review time),N/A,
76561198402102247,2.0,N/A,Recommended,"my favourite part is when the Ghostrunner said ""it's Ghostrunnin time"". one of the coolest games ever.",8.3 hrs on record																					(6.7 hrs at review time),N/A,
76561198402102247,2.0,N/A,Recommended,Guts is the single most attractive man I have ever seen.,0.8 hrs on record,N/A,
76561198402102247,2.0,N/A,Recommended,"""I'm not gay, I have relationships with women and sex with men.""",0.8 hrs on record																					(0.4 hrs at review time),N/A,
76561198402102247,3.0,N/A,Recommended,the ultimate male fantasy,14.7 hrs on record,N/A,
76561198402102247,3.0,N/A,Recommended,PROS: - femboys - very cool character creation CONS: - combat is janky and unresponsive - controls are weird - story is way too cliche but still passable - too many loading screens,4.7 hrs on record																					(2.8 hrs at review time),N/A,
76561198402102247,3.0,N/A,Recommended,''wow this frog is so cute'' *DIES INSTANTLY*,9.1 hrs on record,N/A,
76561198402102247,3.0,N/A,Recommended,"I went to a hidden cave expecting to get loot, but instead I got fisted by a headless guy. 0/10",71.1 hrs on record																					(41.8 hrs at review time),N/A,
76561198402102247,3.0,N/A,Recommended,"here is what is happening 24/7 all at the same time: 1- hundreds of cartel members shooting you with all kind of weapons 2- your gun is trauma dumping, and your knife begs for blood. 3- thugs twerking midfight 4- enemies contemplating God while dying 5- some random Alien telling you how hard his divorce is.",8.5 hrs on record																					(8.4 hrs at review time),N/A,
76561198402102247,3.0,N/A,Recommended,"feels like a Martin Scorsese film, but driving is boring and it's like 40% of the game.",11.2 hrs on record,N/A,
76561198402102247,3.0,N/A,Recommended,if those are little nightmares then I really don't wish to see the big ones.,6.1 hrs on record																					(5.3 hrs at review time),N/A,
76561198402102247,3.0,N/A,Recommended,"*presses W once* Artyom: how about I run over the rail, do a physically illogical slide, then jump off height and die",3.3 hrs on record,N/A,
76561198402102247,3.0,N/A,Recommended,it's basically TitanFall 2 except that BT is called B12 and jack cooper is a yellow cat...,5.7 hrs on record,N/A,
76561198402102247,3.0,N/A,Recommended,my wife and I (married for 17 years) are no longer getting a divorce because of this game...,1.8 hrs on record																					(0.7 hrs at review time),N/A,
76561198402102247,4.0,N/A,Recommended,I don't usually like roguelike games but this is the most fun I had in a while. the gameplay is fantastic and the characters/gods are so unique and entertaining. + it will make you dash irl,41.5 hrs on record																					(26.8 hrs at review time),N/A,
76561198402102247,4.0,N/A,Recommended,"although it had a rough launch + the stupid EPG 1 year exclusivity, Hitman 3 holds (or at least tries) to what makes these games fun. the fact that you get all 3 games in one for half the space (now it's 65~ GB for all 3 games) makes it very accessible to play the trilogy. what makes these games special is the creativity and freedom it allows you to play with. for every mission there are a lot of unique scenarios that totally depends on the player style and approach. although this game is so much fun and does some things well, it doesn't improve much and I still think Hitman 2 is the best part for the following reasons: ------ - Hitman3 has less maps than Hitman 1&2 - some maps feel linear and doen't offer the variety that Hitman2 offered. - A.I is dumb, and I mean REALLY DUMB. - so many glitches and some NPCs walk through walls or appear out of nowhere - still needs an internet connection to play and the servers are terrible. - IOI sell the games as DLCs just to confuse you into buying stuff you don't want at all.",24.7 hrs on record																					(9.4 hrs at review time),N/A,
76561198402102247,4.0,N/A,Recommended,"I literally got a girl naked and she still friendzoned me, then frank sucked me off 0/10",4.3 hrs on record																					(3.3 hrs at review time),N/A,
76561198402102247,4.0,N/A,Recommended,"you basically traverse between sandboxes that are really small and identical and you get a loading screen between each one of them. gameplay and story are very basic and feels like an early concept, and dialogues are corny mostly. the voice acting is so good and music is fitting but nothing else.",4.7 hrs on record																					(4.5 hrs at review time),N/A,
76561198402102247,4.0,N/A,Recommended,I kept her Alive for 90 minutes...,3.2 hrs on record																					(2.1 hrs at review time),N/A,
76561198402102247,4.0,N/A,Recommended,it causes Schizophrenia. totally recommend it,5.9 hrs on record																					(2.8 hrs at review time),N/A,
76561198402102247,4.0,N/A,Recommended,max payne on LSD,2.9 hrs on record																					(1.1 hrs at review time),N/A,
76561198402102247,4.0,N/A,Recommended,"I really liked the characters and the setting, it's unique to horror games. However what you get here is a scary and weird first hour and an even scarier and more weird last hour, but everything in between is dull walking that doesn't do anything for the story and it goes on for too long.",6.8 hrs on record,N/A,
76561198402102247,4.0,The Wolf Among Us,Recommended,"F**k Zodiac signs, tell me your choices in the wolf among us...",8.5 hrs on record,N/A,
76561198402102247,4.0,Outlast,Recommended,you open some electric circuit to turn on a pump to open a door to get a key to open a bigger door to get you into another building and...,5.7 hrs on record,N/A,
76561198402102247,5.0,Splitgate,Recommended,"finally, a game that I do not completely suck at.",3.7 hrs on record																					(1.4 hrs at review time),N/A,
76561198402102247,5.0,Titanfall® 2,Recommended,I can't express how amazing and underrated this game is. such a shame that it's dying and EA does nothing to stop that...,9.1 hrs on record																					(7.8 hrs at review time),N/A,
76561198402102247,5.0,Apex Legends™,Recommended,my only regret in life is that I have 1250+ hours on this game...,"1,316.7 hrs on record																					(1,261.6 hrs at review time)",N/A,
76561198402102247,5.0,The Magnificent Trufflepigs,Recommended,"I love this genre so much but this game is so boring, the performance is horrible and the graphics are worse than 2000s games. the gameplay mechanics feel intentionally annoying and dull. the voice acting is good but it doesn't do much for the experience.",0.4 hrs on record,N/A,
76561198402102247,5.0,Far Cry 3,Recommended,"it forces you to sign up in a terrible launcher, and the performance is horrible. but the game is good despite all of that.",1.2 hrs on record,N/A,
76561198402102247,5.0,What Remains of Edith Finch,Recommended,"I don't want to recommend it but I can't give it a bad review either. it's really artistic and relatively emotional, it gives you a feeling of mystery from the start but the story kind of fall flat, I loved the characters nontheless. I love walking simulators generally, but it's very SLOW, I wish they added puzzles because they really match the feel of the game.",4.3 hrs on record																					(3.2 hrs at review time),N/A,
76561198402102247,5.0,Firewatch,Recommended,if only there are similar games to this one,4.8 hrs on record																					(3.6 hrs at review time),N/A,
76561198402102247,5.0,Resident Evil Village,Recommended,"the gameplay is much more refined and has a lot of depth, the village is great, the duke is lovely, and Ethan is more fleshed out this time. this game is much less scary than RE7 and mostly an action/survival, but it has a decent amount of enemy variety. despite the partially stupid writing, I liked the story and the ending but wished for something more. the graphics in some parts are trash while super realistic in others, and the cutscenes near the end feel like something out of a mobile game. performance wise, it's okay with some flickering and objects appearing-disappearing occasionally but nothing too bad.",42.7 hrs on record																					(11.2 hrs at review time),N/A,
76561198402102247,5.0,Life is Strange - Episode 1,Recommended,the voice acting: emotional the facial expressions: -_-,13.3 hrs on record																					(11.2 hrs at review time),N/A,
76561198402102247,5.0,SEUM: Speedrunners from Hell,Recommended,fun for a while...,5.0 hrs on record																					(4.9 hrs at review time),N/A,
76561198402102247,6.0,SOMA,Recommended,I got an existential crisis 10/10,8.1 hrs on record,N/A,
76561198402102247,6.0,Resident Evil,Recommended,best Resident evil game.,15.5 hrs on record																					(15.3 hrs at review time),N/A,
76561198402102247,6.0,Hellblade: Senua's Sacrifice,Recommended,"you don't play it, you feel it.",7.2 hrs on record,N/A,
76561198402102247,6.0,INSIDE,Recommended,"it's a great, creepy, and bizarre game, although the price is a little bit much considering how short it is.",3.9 hrs on record																					(3.5 hrs at review time),N/A,
76561198402102247,6.0,Resident Evil 4 (2005),Recommended,not really a horror game but still one of the best games ever. it also desperately needs a remake because the controls are the worst.,14.1 hrs on record,N/A,
76561198402102247,6.0,Max Payne 3,Recommended,it's really different from the first two and not necessarily in a bad way. it has some glitches and long loading times and the flashing in cutscenes give me headaches. but it's an action-packed game with the same old Max Payne poetry and charm. the shooting is simple but meaningful and fun especially when the game hits you with some good music. the story is average but satisfying enough with some really cool moments.,8.2 hrs on record,N/A,
76561198402102247,6.0,Rise of the Tomb Raider™,Recommended,"despite the poorly written story, and the characters you don't even care about, this game turns to be a fun ride. the game-play mechanics are much better than the first game in every way. and the exploration is actually very interesting with varying puzzles. the PC controls feel weird and the weapons upgrades doesn't really matter since the game is so easy and you can finish it with tons of ammo and supplies even on the hardest difficulty.",16.8 hrs on record																					(15.0 hrs at review time),N/A,
76561198402102247,6.0,Battlefield™ 1,Recommended,great graphics with some visual glitches but the game runs pretty well. the campaign is great but very short. the multiplayer is a hell of a ride.,16.6 hrs on record																					(7.6 hrs at review time),N/A,
76561198402102247,6.0,STAR WARS Jedi: Fallen Order™,Recommended,the gameplay is not original yet fun. the story is not so much and the characters are okay. the ending is cool and the overall star wars theme makes it worth experiencing.,14.6 hrs on record,N/A,
76561198402102247,6.0,Little Nightmares,Recommended,"nice little game with a unique atmosphere, but it's very short one so get it when it goes on sale.",3.8 hrs on record																					(3.6 hrs at review time),N/A,
76561198402102247,7.0,A Plague Tale: Innocence,Recommended,"an atmospheric and story-rich masterpiece. the gameplay is very simple but fun, the plot is easy to follow and the characters are great. it reminds me a lot of the last of us 1.",16.6 hrs on record																					(10.4 hrs at review time),N/A,
76561198402102247,7.0,BioShock Infinite,Recommended,"emotional, well-written, and a very interesting plot. best story in the bioshock franchise. the DLC is great and ties the whole series together.",12.1 hrs on record,N/A,
76561198402102247,7.0,BioShock™ Remastered,Recommended,"for an old game, it still holds up in every aspect or even better than most of the new ones.",13.7 hrs on record,N/A,
76561198402102247,7.0,DARK SOULS™ III,Recommended,not the hardest bosses but definitely the hottest...,73.4 hrs on record																					(55.8 hrs at review time),N/A,
76561198402102247,7.0,HITMAN™ 2,Recommended,"what a heavy load agent 47 must've had, stupid NPC's everywhere...",53.5 hrs on record																					(35.8 hrs at review time),N/A,
76561198402102247,7.0,Assassin’s Creed® IV Black Flag™,Recommended,my favorite AC game but this version barely runs and kinda ruins the whole experience.,0.9 hrs on record																					(0.7 hrs at review time),N/A,
76561198402102247,7.0,METAL GEAR SOLID V: GROUND ZEROES,Recommended,"it's fun, but selling a one mission from MGS V as a whole game is a scam...",3.9 hrs on record																					(2.8 hrs at review time),N/A,
76561198402102247,7.0,Halo: The Master Chief Collection,Recommended,I wanted to like halo but the shooting is messy and boring and the enemies are bullet sponges. the story is somehow interesting and the mechanics were good but the gameplay wasn't fun - at least for me. but to be fair the collection is well made and organized and the price is okay.,6.0 hrs on record																					(4.5 hrs at review time),N/A,
76561198402102247,7.0,N/A,Recommended,"a very unique experience, great score, amazing world, and top level acting. it gets a little repetitive in the middle but the second half is a piece of art. not everyone is gonna like this one but for those who do, it will be a life changing.",46.9 hrs on record																					(37.1 hrs at review time),N/A,
76561198222960572,1.0,Selaco,Recommended,Godlike,14.6 hrs on record																					(7.5 hrs at review time),N/A,
76561198222960572,1.0,Beyond Good & Evil - 20th Anniversary Edition,Recommended,Classic,9.2 hrs on record,N/A,
76561198222960572,1.0,The Big Catch: Tacklebox,Recommended,Just not for me,2.8 hrs on record,N/A,
76561198222960572,1.0,Fallout New Vegas: Dead Money,Recommended,BEEP BEEP BEEP BEEEP BEEP BEEEP,0.0 hrs on record,N/A,
76561198222960572,1.0,Fallout: New Vegas,Recommended,I got Spurs that jingle jangle jingle,74.5 hrs on record																					(36.6 hrs at review time),N/A,
76561198222960572,1.0,Nickelodeon All-Star Brawl 2,Recommended,this game blows ♥♥♥♥,0.9 hrs on record,N/A,
76561198222960572,1.0,Diablo® IV,Recommended,"This game is dope when it's on sale, i wouldn't buy it at full price tho",39.8 hrs on record																					(10.7 hrs at review time),N/A,
76561198222960572,1.0,Ratchet & Clank: Rift Apart,Recommended,Dope,13.4 hrs on record																					(11.4 hrs at review time),N/A,
76561198222960572,1.0,Crash Bandicoot™ 4: It’s About Time,Recommended,You'd have to be a deranged Pervert to 100% this game,6.6 hrs on record																					(1.3 hrs at review time),N/A,
76561198222960572,1.0,Resident Evil 4,Recommended,watch out for those bear traps,67.9 hrs on record																					(5.4 hrs at review time),N/A,
76561198222960572,2.0,Resident Evil 2,Recommended,amazing,15.6 hrs on record																					(12.4 hrs at review time),N/A,
76561198222960572,2.0,Max Payne 2: The Fall of Max Payne,Recommended,An old classic,5.1 hrs on record,N/A,
76561198222960572,2.0,F.E.A.R.,Recommended,good ahh game,15.7 hrs on record																					(9.4 hrs at review time),N/A,
76561198222960572,2.0,UNCHARTED™: Legacy of Thieves Collection,Recommended,It's Chartin time,14.6 hrs on record																					(14.2 hrs at review time),N/A,
76561198222960572,2.0,Neon White,Recommended,fun asf,17.6 hrs on record,N/A,
76561198222960572,2.0,Marvel’s Spider-Man Remastered,Recommended,It's Pizza time,22.1 hrs on record,N/A,
76561198222960572,2.0,Hell Pie,Recommended,fun platformer,7.4 hrs on record,N/A,
76561198222960572,2.0,Castle Crashers®,Recommended,certified hood classic,4.7 hrs on record																					(4.6 hrs at review time),N/A,
